college,type,resume,link,address
"Manhattan College
",New York,3,http://job-openings.monster.com/monster/b82d4f26-9025-479b-8a48-9dd0917a7d82,"41-46 50th St, New York, NY 11377
"
"Pace University
",New York,7,http://job-openings.monster.com/monster/fd640332-4cbd-4a0e-af53-e6e1c8e747f3,"288 Prospect Pl, New York, NY 11238
"
"Pace University
",New York,3,http://job-openings.monster.com/monster/dcd42fed-2491-41bd-ba4a-ab14f1991460,"47-11 45th St, New York, NY 11377
"
"Manhattan College
",New York,3,http://job-openings.monster.com/monster/6e8607be-a65d-413e-b288-0b95439d3cdd,"32-54 80th St, New York, NY 11370
"
"Pace University
",New York,6,http://job-openings.monster.com/monster/9dc84875-c230-42f4-a2cd-8d979b7352ce,"41-46 50th St, New York, NY 11377
"
"Pace University
",New York,2,http://job-openings.monster.com/monster/045c06e5-dec6-4c7d-9d05-06f661600fdc,"4645 Independence Ave, New York, NY 10471
"
"Pace University
",New York,5,http://job-openings.monster.com/monster/8ec8bb2e-6b01-4d49-b78f-0e8b5b538d9b,"32-43 83rd St, New York, NY 11370
"
"Baruch College
",New York,1,http://job-openings.monster.com/monster/228f4147-1a5c-4047-a12a-fefa37da5a8d,"41-46 50th St, New York, NY 11377
"
"Fordham University
",New York,2,http://job-openings.monster.com/monster/409f5327-10a7-4bc9-843a-7196b94f5f05,"4650 Hadley Ave, New York, NY 10471
"
"Fordham University
",New York,4,http://job-openings.monster.com/monster/f4b80df8-e9be-4def-b8e7-cda021d6f67a,"4069 Dodgewood Rd, New York, NY 10471
"
"Manhattan College
",New York,5,http://job-openings.monster.com/monster/ddcd5c8c-46c6-4ed2-bfee-57a01bda6e37,"228 Lincoln Pl, New York, NY 11217
"
"Fordham University
",New York,6,http://job-openings.monster.com/monster/9e8c90a6-7f52-47c8-bc61-eead5e7379de,"32-19 76th St, New York, NY 11370
"
"Pace University
",New York,0,http://job-openings.monster.com/monster/4ad5c8dd-8a88-4da9-8eed-6def34050883,"32-43 83rd St, New York, NY 11370
"
"Pace University
",New York,6,http://job-openings.monster.com/monster/a3d0a22a-40d3-4e38-928e-ef907b663931,"41-46 50th St, New York, NY 11377
"
"Manhattan College
",New York,3,http://job-openings.monster.com/monster/78467fea-ba58-43b0-80b0-aee7b0f3a7e0,"32-43 83rd St, New York, NY 11370
"
"Manhattan College
",New York,2,http://job-openings.monster.com/monster/ee186e8a-9f5b-48ea-aa69-c3656a23bfc6,"228 Lincoln Pl, New York, NY 11217
"
"Manhattan College
",New York,2,http://job-openings.monster.com/monster/89e58332-edb9-4aa5-818b-4d3141541ffc,"4650 Hadley Ave, New York, NY 10471
"
"Pace University
",New York,3,http://job-openings.monster.com/monster/f8838886-1a57-4da6-b2fb-b3297eb3140a,"32-43 83rd St, New York, NY 11370
"
"Manhattan College
",New York,2,http://job-openings.monster.com/monster/b5321076-67e4-489a-b212-f6ff3ec73d45,"153 Underhill Ave, New York, NY 11238
"
"Manhattan College
",New York,2,http://job-openings.monster.com/monster/ef13a9e4-b116-4679-94a7-e00e5fa47291,"32-54 82nd St, New York, NY 11370
"
"Baruch College
",New York,2,http://job-openings.monster.com/monster/57a9df74-b7f1-4179-a092-119efa2e3dd9,"45-44 42nd St, New York, NY 11104
"
"Manhattan College
",New York,1,http://job-openings.monster.com/monster/e5f4c646-7008-4956-a476-ca23723e001f,"228 Lincoln Pl, New York, NY 11217
"
"Fordham University
",New York,7,http://job-openings.monster.com/monster/e98dafb1-da03-4fd9-8ee4-5f1368542ce2,"32-43 83rd St, New York, NY 11370
"
"Manhattan College
",New York,7,http://job-openings.monster.com/monster/daec6065-27ad-41f0-9fa6-bd90eac32ee4,"288 Prospect Pl, New York, NY 11238
"
"Pace University
",New York,2,http://job-openings.monster.com/monster/6a489648-ef49-4c5c-b113-ec119f51c418,"681 Bergen St, New York, NY 11238
"
"Baruch College
",New York,6,http://job-openings.monster.com/monster/149a5868-170a-40b8-be4d-e704e5107b50,"31-23 80th St, New York, NY 11370
"
"Fordham University
",New York,1,http://job-openings.monster.com/monster/57f44a1b-33be-49a1-a298-38d1ce380425,"47-11 45th St, New York, NY 11377
"
"Fordham University
",New York,3,http://job-openings.monster.com/monster/eeb3cd8e-991b-4f3c-8b5a-af451b92359a,"4069 Dodgewood Rd, New York, NY 10471
"
"Baruch College
",New York,0,http://job-openings.monster.com/monster/7d196806-3db0-4fdf-8782-0661d1dc5b1b,"45-44 42nd St, New York, NY 11104
"
"Fordham University
",New York,2,http://job-openings.monster.com/monster/63348333-4aad-46f2-a724-3ab2fcaf057c,"228 Lincoln Pl, New York, NY 11217
"
"Pace University
",New York,1,http://job-openings.monster.com/monster/daeade50-c9d8-48ef-99fe-6c52f2baa51d,"32-19 76th St, New York, NY 11370
"
"Baruch College
",New York,5,http://job-openings.monster.com/monster/4f0f7a1d-58bb-480d-bc37-22924410b869,"153 Underhill Ave, New York, NY 11238
"
"Fordham University
",New York,3,http://job-openings.monster.com/monster/9f9fbc74-d303-46ac-9e97-a494fd3c245c,"681 Bergen St, New York, NY 11238
"
"Baruch College
",New York,3,http://job-openings.monster.com/monster/6b20e1e5-cc60-42cd-85e3-1a11c5172f8e,"32-43 83rd St, New York, NY 11370
"
"Manhattan College
",New York,1,http://job-openings.monster.com/monster/dea48e4f-2188-4a1f-a22f-1ef81fabd904,"4069 Dodgewood Rd, New York, NY 10471
"
"Manhattan College
",New York,0,http://job-openings.monster.com/monster/cc130050-601e-41c7-946e-6b7f12c84859,"4650 Hadley Ave, New York, NY 10471
"
"Pace University
",New York,3,http://job-openings.monster.com/monster/7baeda8a-4593-4556-b043-bd5b2c9ead3c,"32-19 76th St, New York, NY 11370
"
"Baruch College
",New York,0,http://job-openings.monster.com/monster/96bcb109-2019-4a4a-920e-8c67e49da0e6,"45-44 42nd St, New York, NY 11104
"
"Baruch College
",New York,6,http://job-openings.monster.com/monster/480eae21-cb55-4c81-bcb2-43ea72a2a2e7,"4600 Palisade Ave, New York, NY 10471
"
"Baruch College
",New York,1,http://job-openings.monster.com/monster/fd90cbaf-4d67-41a4-b132-dbdfe561d099,"41-22 42nd St, New York, NY 11104
"
"Fordham University
",New York,7,http://job-openings.monster.com/monster/1d77c3ed-2dc3-4a4b-8556-21787014267b,"45-44 42nd St, New York, NY 11104
"
"Baruch College
",New York,2,http://job-openings.monster.com/monster/6e1d73bc-b9b8-444e-86ee-7e40cb7efbcc,"41-22 42nd St, New York, NY 11104
"
"Pace University
",New York,0,http://job-openings.monster.com/monster/5b287ef6-fb93-4595-8cc0-e1dd45360450,"32-19 76th St, New York, NY 11370
"
"Fordham University
",New York,4,http://job-openings.monster.com/monster/00f5aa93-3a51-482e-9495-9072ea2337eb,"32-54 82nd St, New York, NY 11370
"
"Pace University
",New York,6,http://job-openings.monster.com/monster/baa9e42b-38db-46ce-882a-64e5b251b423,"47-11 45th St, New York, NY 11377
"
"Pace University
",New York,5,http://job-openings.monster.com/monster/38080fd3-d52c-458d-9668-b10b54192d10,"681 Bergen St, New York, NY 11238
"
"Baruch College
",New York,2,http://job-openings.monster.com/monster/a45bda77-7d58-4879-add3-68352ce1f53c,"4645 Independence Ave, New York, NY 10471
"
"Pace University
",New York,7,http://job-openings.monster.com/monster/3301abab-0f13-4265-86c5-276041573bf6,"41-15 50th St, New York, NY 11377
"
"Loyola Marymount University
",Los Angeles,6,http://jobview.monster.com/Clerical-Admin-Job-Los-Angeles-CA-US-169179245.aspx,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Long Beach
",Los Angeles,4,http://jobview.monster.com/Clerical-Support-Job-Los-Angeles-CA-US-169572833.aspx,"1122 10th St, Los Angeles, CA 90403
"
"California State University, Long Beach
",Los Angeles,5,http://jobview.monster.com/File-Clerk-Job-Los-Angeles-CA-US-168766334.aspx,"5236 Park Ave, Los Angeles, CA 92845
"
"Loyola Marymount University
",Los Angeles,6,http://jobview.monster.com/Intermediate-Typist-Clerk-Job-Los-Angeles-CA-US-169572999.aspx,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Long Beach
",Los Angeles,2,http://jobview.monster.com/Inventory-Clerk-ERP-Job-Torrance-CA-US-169269472.aspx,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Long Beach
",Los Angeles,3,http://jobview.monster.com/enrollment-agent-i-2784-758-job-rancho-palos-verdes-ca-us-169741702.aspx,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Long Beach
",Los Angeles,7,http://jobview.monster.com/Inventory-Clerk-ERP-Job-Torrance-CA-US-169269472.aspx,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",Los Angeles,3,http://jobview.monster.com/Shipping-Clerk-Job-Harbor-City-CA-US-169482985.aspx,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Long Beach
",Los Angeles,2,http://jobview.monster.com/High-Value-Associate-Inventory-Clerk-in-Anaheim-CA-Job-Anaheim-CA-US-169396835.aspx,"1308 9th St, Los Angeles, CA 90401
"
"Pepperdine University
",Los Angeles,6,http://job-openings.monster.com/monster/6fd6a603-8ddd-4d65-ad41-dd6048814dff,"15415 Dogwood St, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,6,http://jobview.monster.com/Clerical-Assistant-Brea-CA-Job-Anaheim-CA-US-168705559.aspx,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Long Beach
",Los Angeles,0,http://jobview.monster.com/Clerk-Import-Job-Long-Beach-CA-US-169483811.aspx,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",Los Angeles,3,http://jobview.monster.com/Accounting-Clerk-Job-City-of-Industry-CA-US-169531181.aspx,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,5,http://jobview.monster.com/administrative-assistant-legal-assistant-job-calabasas-ca-us-153590114.aspx,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Loyola Marymount University
",Los Angeles,0,http://job-openings.monster.com/monster/e7d4475e-2692-4e8d-999a-916d855a31d1,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Pepperdine University
",Los Angeles,2,http://job-openings.monster.com/monster/e3350613-48e0-411e-b8ef-26aa881cd3ed,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Northridge
",Los Angeles,0,http://job-openings.monster.com/monster/cf5285fa-0a5f-476a-8edc-000d347a8a61,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",Los Angeles,2,http://job-openings.monster.com/monster/0dc60b13-8dc9-4ad6-89c4-b135dc98819c,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Long Beach
",Los Angeles,2,http://job-openings.monster.com/monster/1419d636-4828-461c-99d9-936d56a4f62d,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",Los Angeles,7,http://job-openings.monster.com/monster/230a3cda-2917-462c-a09a-4ca4f9badecf,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,0,http://jobview.monster.com/mailroom-clerk-job-chatsworth-ca-us-168338194.aspx,"1122 10th St, Los Angeles, CA 90403
"
"Loyola Marymount University
",Los Angeles,7,http://jobview.monster.com/Accounts-Receivable-Clerk-Job-Long-Beach-CA-US-167591755.aspx,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Loyola Marymount University
",Los Angeles,5,http://jobview.monster.com/Receiving-Clerk-Needed-ASAP-in-Glendale!!!!!-Job-Glendale-CA-US-169443210.aspx,"421 Lewis St, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,2,http://jobview.monster.com/Accounts-Receivable-Clerk-Job-los-angeles-CA-US-169092608.aspx,"8210 Delgany Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",Los Angeles,7,http://jobview.monster.com/Accounting-Clerk-Great-Pay-Up-To-42K-DOE!-Job-Rowland-Heights-CA-US-169656155.aspx,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Northridge
",Los Angeles,1,http://jobview.monster.com/Accounting-Clerk-for-a-dynamic-growing-organization!-75K-Job-Downey-CA-US-169573374.aspx,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,6,http://jobview.monster.com/AP-AR-Clerk-Job-Los-Angeles-CA-US-169437368.aspx,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Northridge
",Los Angeles,1,http://jobview.monster.com/Accounting-Clerk-Paying-up-to-38-000-Job-Northridge-CA-US-169739211.aspx,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Northridge
",Los Angeles,4,http://job-openings.monster.com/monster/8114ec73-5433-4e4a-8613-e7cc2899fc4c,"1321 Euclid St, Los Angeles, CA 90404
"
"California State University, Northridge
",Los Angeles,6,http://job-openings.monster.com/monster/d0f55242-0dc4-49fb-bed7-708bd5297366,"1049 Larker Ave, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,7,http://job-openings.monster.com/monster/91fbe038-3d0c-4b85-be74-b37bb1ab2bf9,"1308 9th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",Los Angeles,2,http://job-openings.monster.com/monster/d7c84207-95fc-4c65-a203-08a7c4874398,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,7,http://job-openings.monster.com/monster/22c79025-6d25-42f7-bb15-a353770d78a3,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Northridge
",Los Angeles,3,http://job-openings.monster.com/monster/cb592d7f-8600-4d24-aea2-768d68f25276,"8210 Delgany Ave, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,3,http://job-openings.monster.com/monster/c54625f2-7b8b-4630-b5d7-14bffe812e71,"15415 Dogwood St, Los Angeles, CA 92683
"
"Pepperdine University
",Los Angeles,1,http://job-openings.monster.com/monster/e43d6991-3582-4fd1-95e2-94cde4bcd735,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Pepperdine University
",Los Angeles,4,http://job-openings.monster.com/monster/bcf71bbc-b35a-4d10-a7a6-2cd49de79f60,"7553 Trask Ave, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,7,http://job-openings.monster.com/monster/1c162880-0f13-449e-87ba-2f38d7e150d8,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Northridge
",Los Angeles,5,http://job-openings.monster.com/monster/9f448f2b-d7d2-4a9e-8651-2b2cfa73ffd8,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Long Beach
",Los Angeles,0,http://job-openings.monster.com/monster/8368310c-5899-4067-8be7-1f655cac4652,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,4,http://job-openings.monster.com/monster/a900a73f-f03e-4ed6-b363-0dc7a984841d,"1049 Larker Ave, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,5,http://job-openings.monster.com/monster/9219089d-dc65-46d2-ab9b-8744f4c22445,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Loyola Marymount University
",Los Angeles,3,http://job-openings.monster.com/monster/0ef9b3d9-a2c1-4f14-ab0a-2e53c9ecbca0,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",Los Angeles,5,http://job-openings.monster.com/monster/091bf953-6553-403b-abc9-d3d2d0d070fc,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Loyola Marymount University
",Los Angeles,7,http://job-openings.monster.com/monster/88fb7ad6-5b87-4457-87f7-5adc3a968354,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,6,http://job-openings.monster.com/monster/d12220b2-d915-4d26-ae3f-0dbd1208f8e1,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Northridge
",Los Angeles,6,http://job-openings.monster.com/monster/e2dfdd12-8427-4311-9d8a-65c1ca573b61,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"California State University, Long Beach
",Los Angeles,7,http://job-openings.monster.com/monster/b85bdda5-aff5-4b73-903b-0d307aac472e,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",Los Angeles,0,http://job-openings.monster.com/monster/3edb47f8-5515-4ad0-ac13-913e5c49e3ba,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Long Beach
",Los Angeles,1,http://job-openings.monster.com/monster/27560e37-5bcc-4d34-a563-7ef3d32977dd,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Northridge
",Los Angeles,1,http://job-openings.monster.com/monster/9e0e560d-728b-4eda-b222-19d645be7398,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"California State University, Long Beach
",Los Angeles,2,http://job-openings.monster.com/monster/ac9088e4-4d5c-44d9-b47d-037a4943aaf5,"1122 10th St, Los Angeles, CA 90403
"
"Pepperdine University
",Los Angeles,3,http://job-openings.monster.com/monster/ca89a431-4fc8-4ece-b663-22ca94e9dc28,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Long Beach
",Los Angeles,3,http://job-openings.monster.com/monster/0527e577-0ec7-4f05-bbeb-cd480ef4de25,"1122 10th St, Los Angeles, CA 90403
"
"Pepperdine University
",Los Angeles,1,http://job-openings.monster.com/monster/ad09334d-f422-406a-ad72-636192b7f079,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Long Beach
",Los Angeles,6,http://job-openings.monster.com/monster/00fa57c6-ae0d-444e-a631-5e20ebe3e1fb,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",Los Angeles,4,http://job-openings.monster.com/monster/4500b717-2d4a-428e-bce3-64ad902eae03,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,7,http://job-openings.monster.com/monster/fdec3af4-9e00-41d9-a6ed-f328ede5b05f,"1049 Larker Ave, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,0,http://job-openings.monster.com/monster/481e341a-7207-46b6-94cc-f90e90e68c22,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Pepperdine University
",Los Angeles,3,http://job-openings.monster.com/monster/4a36c8c7-dc5c-4f81-a6be-3641cf9594ac,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",Los Angeles,0,http://job-openings.monster.com/monster/966e6939-dd28-43a5-acdf-2c07f08971ea,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,1,http://job-openings.monster.com/monster/217ef559-1ca3-4904-af89-5694d19a2857,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,6,http://job-openings.monster.com/monster/da15f260-e8dd-4de0-841c-fc2e6e4a489e,"7553 Trask Ave, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,4,http://job-openings.monster.com/monster/6658e0c2-69c0-4335-b4b0-771078b07b04,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Northridge
",Los Angeles,3,http://job-openings.monster.com/monster/641068b1-971f-47d0-9f9b-58833b188d53,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Long Beach
",Los Angeles,4,http://job-openings.monster.com/monster/ac65ddec-1fa2-4088-bf5a-a2b4efe96421,"8210 Delgany Ave, Los Angeles, CA 90293
"
