college,type,resume,link,address
"Manhattan College
",New York,6,http://job-openings.monster.com/monster/2833f517-860d-412e-bf51-157af7bb34f4,"4650 Hadley Ave, New York, NY 10471
"
"Fordham University
",New York,0,http://job-openings.monster.com/monster/de62bd08-d7e0-4b6c-a058-16d1079502ff,"153 Underhill Ave, New York, NY 11238
"
"Pace University
",New York,5,http://job-openings.monster.com/monster/6bc8e19e-da54-4162-8eab-dcc2a77c071e,"4600 Palisade Ave, New York, NY 10471
"
"Baruch College
",New York,6,http://job-openings.monster.com/monster/3f329ca3-2ca5-4171-977e-f628caee91e9,"45-44 42nd St, New York, NY 11104
"
"Fordham University
",New York,0,http://job-openings.monster.com/monster/337681ef-f24f-4003-9d9d-983ea57eec49,"32-54 82nd St, New York, NY 11370
"
"Pace University
",New York,7,http://job-openings.monster.com/monster/7e51a487-6c09-448d-8aa0-d9c7ece7b6a4,"41-22 42nd St, New York, NY 11104
"
"Baruch College
",New York,3,http://job-openings.monster.com/monster/108f1e8a-713b-4697-8eab-786ba286a31c,"41-15 50th St, New York, NY 11377
"
"Fordham University
",New York,6,http://job-openings.monster.com/monster/9506ad5a-69ee-4c5e-aaaf-4a68ce95ce1e,"153 Underhill Ave, New York, NY 11238
"
"Baruch College
",New York,6,http://job-openings.monster.com/monster/9b75176b-eef1-48c5-98ee-7089dddcde69,"31-23 80th St, New York, NY 11370
"
"Baruch College
",New York,5,http://job-openings.monster.com/monster/93797f14-77e1-473b-94c1-651de44769d6,"32-54 80th St, New York, NY 11370
"
"Pace University
",New York,6,http://job-openings.monster.com/monster/dca481fc-4789-4fa3-bcb1-01e2c5059474,"32-54 80th St, New York, NY 11370
"
"Pace University
",New York,5,http://job-openings.monster.com/monster/11a2e500-2109-4a9a-8e8a-f5e620ceac8c,"47-11 45th St, New York, NY 11377
"
"Pace University
",New York,1,http://job-openings.monster.com/monster/22ad6bd1-12e0-463b-8da3-c708dc57313d,"47-11 45th St, New York, NY 11377
"
"Fordham University
",New York,1,http://job-openings.monster.com/monster/876045ea-46fe-4eab-a7d2-acb75f343b92,"41-15 50th St, New York, NY 11377
"
"Baruch College
",New York,0,http://job-openings.monster.com/monster/4282649d-2bec-4ec8-b7ac-38855fca1a5a,"4650 Hadley Ave, New York, NY 10471
"
"Fordham University
",New York,4,http://job-openings.monster.com/monster/b4da9f4f-f874-49e3-8e28-2e6e71b01e87,"32-54 82nd St, New York, NY 11370
"
"Baruch College
",New York,4,http://job-openings.monster.com/monster/40186590-8447-41f6-b4a6-a1e8a080cd70,"41-46 50th St, New York, NY 11377
"
"Baruch College
",New York,1,http://job-openings.monster.com/monster/07be962d-d52c-44cf-acfd-7cd5263b2f19,"31-23 80th St, New York, NY 11370
"
"Pace University
",New York,0,http://job-openings.monster.com/monster/0720d477-2f1c-4756-be20-0c8c8cf1ccab,"32-19 76th St, New York, NY 11370
"
"Fordham University
",New York,4,http://job-openings.monster.com/monster/a23f22c5-d2d0-40ac-8215-ec991e2bd85f,"153 Underhill Ave, New York, NY 11238
"
"Manhattan College
",New York,1,http://job-openings.monster.com/monster/1b658b5d-f811-4590-95a1-8b5723511b9b,"4600 Palisade Ave, New York, NY 10471
"
"Manhattan College
",New York,3,http://job-openings.monster.com/monster/a7a74b75-2e0a-4017-bc71-c9298360f4ee,"41-15 50th St, New York, NY 11377
"
"Pace University
",New York,4,http://job-openings.monster.com/monster/22b4a424-0f1d-40b5-81be-264060caec31,"4600 Palisade Ave, New York, NY 10471
"
"Baruch College
",New York,4,http://job-openings.monster.com/monster/524d97ab-f191-41db-961d-035775bc4aff,"4650 Hadley Ave, New York, NY 10471
"
"Baruch College
",New York,6,http://job-openings.monster.com/monster/3f2376c8-5962-43e9-9b4e-1c7b8ca5c911,"288 Prospect Pl, New York, NY 11238
"
"Manhattan College
",New York,6,http://job-openings.monster.com/monster/71f6b97c-788f-4ca6-a285-db7f9e8b840b,"4600 Palisade Ave, New York, NY 10471
"
"Fordham University
",New York,7,http://job-openings.monster.com/monster/d7acd2df-c5e8-4489-b314-5d338f23f01c,"153 Underhill Ave, New York, NY 11238
"
"Baruch College
",New York,2,http://job-openings.monster.com/monster/3128ba10-3f54-4f66-910c-f24c7b4cacb4,"41-15 50th St, New York, NY 11377
"
"Manhattan College
",New York,5,http://job-openings.monster.com/monster/565f86d9-13f8-47cc-ac0f-8a271ca42254,"32-54 80th St, New York, NY 11370
"
"Manhattan College
",New York,0,http://job-openings.monster.com/monster/2b602ac6-bffe-4a1d-b40a-dcd66d1338b0,"9 Ploughmans Bush, New York, NY 10471
"
"Pace University
",New York,2,http://job-openings.monster.com/monster/71935aa2-62ce-4ba1-8203-b91928750b8a,"32-54 80th St, New York, NY 11370
"
"Fordham University
",New York,3,http://job-openings.monster.com/monster/ca591ee0-35bb-4dfa-b82f-99c1e6a748ea,"31-23 80th St, New York, NY 11370
"
"Baruch College
",New York,6,http://job-openings.monster.com/monster/de83fdc1-01b6-4646-9eeb-636cb11cd683,"41-15 50th St, New York, NY 11377
"
"Manhattan College
",New York,1,http://job-openings.monster.com/monster/fef4a236-5737-4c46-b66d-2307bffa0fe1,"47-11 45th St, New York, NY 11377
"
"Fordham University
",New York,0,http://job-openings.monster.com/monster/0e0973db-5512-4533-babb-da1d88fbbefe,"41-46 50th St, New York, NY 11377
"
"Manhattan College
",New York,1,http://job-openings.monster.com/monster/808eaf3f-c639-4922-a82f-2acf272a3c39,"31-23 80th St, New York, NY 11370
"
"Fordham University
",New York,4,http://job-openings.monster.com/monster/63a9f1a0-7f4c-4a58-849b-e8460bd452e1,"288 Prospect Pl, New York, NY 11238
"
"Manhattan College
",New York,6,http://job-openings.monster.com/monster/99622b1f-60bf-4a0f-a17c-ad23a3af9737,"681 Bergen St, New York, NY 11238
"
"Baruch College
",New York,3,http://job-openings.monster.com/monster/8da2967a-b52a-4ca0-8adb-f19f17d5d4e3,"4645 Independence Ave, New York, NY 10471
"
"Fordham University
",New York,4,http://job-openings.monster.com/monster/c054a22b-fab2-47cb-901f-dc69dd228f70,"4650 Hadley Ave, New York, NY 10471
"
"Fordham University
",New York,7,http://job-openings.monster.com/monster/f55a585d-0773-440a-9946-2ae67b6dc93e,"32-54 82nd St, New York, NY 11370
"
"Pace University
",New York,1,http://job-openings.monster.com/monster/88bd46cd-8d76-414f-b9e4-fda2a72c56b5,"47-11 45th St, New York, NY 11377
"
"Baruch College
",New York,4,http://job-openings.monster.com/monster/ab4fb204-de1b-4145-a910-dd2c5614fc71,"41-22 42nd St, New York, NY 11104
"
"Fordham University
",New York,6,http://job-openings.monster.com/monster/4ad5c8dd-8a88-4da9-8eed-6def34050883,"45-44 42nd St, New York, NY 11104
"
"Fordham University
",New York,3,http://job-openings.monster.com/monster/e9ab50c0-dddd-4fbd-9508-808076cf2ede,"32-19 76th St, New York, NY 11370
"
"Pace University
",New York,4,http://job-openings.monster.com/monster/81d3d872-7483-4ac1-a309-fb5a691b74b7,"681 Bergen St, New York, NY 11238
"
"Pace University
",New York,5,http://job-openings.monster.com/monster/49857e21-81c5-4a4e-8808-c08e48293021,"41-22 42nd St, New York, NY 11104
"
"Fordham University
",New York,6,http://job-openings.monster.com/monster/ed21a0ed-60c8-4e24-aa05-54f651c6942b,"32-54 80th St, New York, NY 11370
"
"Fordham University
",New York,7,http://job-openings.monster.com/monster/d3d78474-bb91-4740-83ba-e1e19b49cde4,"32-43 83rd St, New York, NY 11370
"
"Baruch College
",New York,6,http://job-openings.monster.com/monster/7acd98c4-4f08-4fee-ac2f-8ed52bf72354,"4650 Hadley Ave, New York, NY 10471
"
"Fordham University
",New York,2,http://job-openings.monster.com/monster/2d5d7b1d-d312-4bb7-9c94-0d04b90459b9,"41-22 42nd St, New York, NY 11104
"
"Baruch College
",New York,6,http://job-openings.monster.com/monster/279c2caf-7d08-45ef-a795-56b2e587e772,"41-46 50th St, New York, NY 11377
"
"Fordham University
",New York,7,http://job-openings.monster.com/monster/d8f42531-57c1-4ec9-8b9e-df2b3b930e36,"32-54 80th St, New York, NY 11370
"
"Manhattan College
",New York,2,http://job-openings.monster.com/monster/753a13d9-fa8f-4e13-8ab6-d497dcb608dd,"4600 Palisade Ave, New York, NY 10471
"
"Baruch College
",New York,6,http://job-openings.monster.com/monster/468a14d4-fbc1-417e-b865-70be7df75302,"153 Underhill Ave, New York, NY 11238
"
"Manhattan College
",New York,0,http://job-openings.monster.com/monster/34342502-1925-4880-a8a8-39c4f95fff48,"31-23 80th St, New York, NY 11370
"
"Fordham University
",New York,1,http://job-openings.monster.com/monster/79d1abf5-e5e4-4e90-b22f-604e5d8a6c9b,"41-46 50th St, New York, NY 11377
"
"Baruch College
",New York,4,http://job-openings.monster.com/monster/a434b455-22dc-49e2-a786-56f169b944ee,"32-54 82nd St, New York, NY 11370
"
"Baruch College
",New York,6,http://job-openings.monster.com/monster/eeb3cd8e-991b-4f3c-8b5a-af451b92359a,"153 Underhill Ave, New York, NY 11238
"
"Pace University
",New York,0,http://job-openings.monster.com/monster/b5adcf11-1112-4a64-9804-e67ac79e0bd1,"681 Bergen St, New York, NY 11238
"
"Baruch College
",New York,4,http://job-openings.monster.com/monster/9803e88e-2a19-44a8-b18a-0f1886ef73d9,"9 Ploughmans Bush, New York, NY 10471
"
"Pace University
",New York,6,http://job-openings.monster.com/monster/ba65e8a5-0a42-4cba-a77d-3faff6216b85,"4600 Palisade Ave, New York, NY 10471
"
"Pace University
",New York,1,http://job-openings.monster.com/monster/f045ea55-9daa-43b6-ad41-93d0127cb567,"41-46 50th St, New York, NY 11377
"
"Pace University
",New York,4,http://job-openings.monster.com/monster/a72f6dd9-1a9a-4a22-b8bb-564b5ef0a651,"32-54 82nd St, New York, NY 11370
"
"Fordham University
",New York,7,http://job-openings.monster.com/monster/280a12a0-ed76-4afc-8dd6-f7d083718cd1,"31-23 80th St, New York, NY 11370
"
"Manhattan College
",New York,2,http://job-openings.monster.com/monster/c18854cb-7fc8-40a1-b89e-bb30d108f95c,"681 Bergen St, New York, NY 11238
"
"Pace University
",New York,6,http://job-openings.monster.com/monster/8bc78c14-9550-40a9-8c0f-2bbd931fba58,"9 Ploughmans Bush, New York, NY 10471
"
"Pace University
",New York,4,http://job-openings.monster.com/monster/003fc081-e0d5-49bb-a437-23bf9c8164b8,"41-15 50th St, New York, NY 11377
"
"Fordham University
",New York,7,http://job-openings.monster.com/monster/fcfcb14d-110b-46b7-b2b3-b08cf41df13f,"41-46 50th St, New York, NY 11377
"
"Manhattan College
",New York,3,http://job-openings.monster.com/monster/9609739a-3ba4-444d-a4ca-aab9f2e0443b,"681 Bergen St, New York, NY 11238
"
"Manhattan College
",New York,2,http://job-openings.monster.com/monster/d22ae23d-6b2c-4e35-9011-c8abd418c3c9,"32-43 83rd St, New York, NY 11370
"
"Pepperdine University
",Los Angeles,0,http://jobview.monster.com/Clerical-Admin-Job-Los-Angeles-CA-US-169179245.aspx,"1122 10th St, Los Angeles, CA 90403
"
"California State University, Long Beach
",Los Angeles,5,http://jobview.monster.com/Clerical-Biller-Job-Los-Angeles-CA-US-168766690.aspx,"1321 Euclid St, Los Angeles, CA 90404
"
"California State University, Northridge
",Los Angeles,3,http://jobview.local-jobs.monster.com/OFFICE-CLERK-Job-Santa-Fe-Springs-CA-US-168783204.aspx,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Long Beach
",Los Angeles,3,http://jobview.monster.com/Intermediate-Typist-Clerk-Job-Los-Angeles-CA-US-169572999.aspx,"1122 10th St, Los Angeles, CA 90403
"
"Pepperdine University
",Los Angeles,6,http://jobview.monster.com/Warehouse-Clerk-Job-City-of-Industry-CA-US-169441129.aspx,"8210 Delgany Ave, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,6,http://jobview.monster.com/Inventory-Clerk-ERP-Job-Torrance-CA-US-169269472.aspx,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,5,http://jobview.monster.com/accounts-receivable-specialist-job-in-northridge-ca-job-woodland-hills-ca-us-168880856.aspx,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",Los Angeles,4,http://jobview.monster.com/Data-Entry-Clerk-Job-Long-Beach-CA-US-169124752.aspx,"5236 Park Ave, Los Angeles, CA 92845
"
"Pepperdine University
",Los Angeles,1,http://jobview.monster.com/Accounts-Receivable-Clerk-Job-Commerce-CA-US-168708310.aspx,"1321 Euclid St, Los Angeles, CA 90404
"
"California State University, Long Beach
",Los Angeles,2,http://jobview.monster.com/Order-Entry-Clerk-Entry-Level-Job-Long-Beach-CA-US-168647853.aspx,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,6,http://jobview.monster.com/Accounts-Receivable-Clerk-Job-Hollywood-CA-US-168616036.aspx,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Northridge
",Los Angeles,1,http://jobview.monster.com/Clerk-Import-Job-Long-Beach-CA-US-169483811.aspx,"1308 9th St, Los Angeles, CA 90401
"
"Pepperdine University
",Los Angeles,4,http://jobview.monster.com/Warehouse-Operations-Clerk-LAX-Area-Job-Los-Angeles-CA-US-168713400.aspx,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,2,http://jobview.monster.com/Accounting-Clerk-Job-City-of-Industry-CA-US-169531181.aspx,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,6,http://job-openings.monster.com/monster/8093a486-e0b7-4ba4-a8a4-10ce20fcb9ad,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"California State University, Long Beach
",Los Angeles,3,http://job-openings.monster.com/monster/d11a86df-843f-4adf-a8f2-84ad10fb3e65,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Northridge
",Los Angeles,1,http://job-openings.monster.com/monster/f79c1356-b582-4b91-bea4-53936fecbee9,"5236 Park Ave, Los Angeles, CA 92845
"
"Loyola Marymount University
",Los Angeles,0,http://job-openings.monster.com/monster/1419d636-4828-461c-99d9-936d56a4f62d,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,4,http://job-openings.monster.com/monster/2773266b-411b-4ffc-8cb3-801c45d44463,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,4,http://jobview.monster.com/Financial-Leasing-Clerk-Job-Long-Beach-CA-US-169744477.aspx,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,5,http://jobview.monster.com/AP-AR-Clerk-Job-Los-Angeles-CA-US-169265152.aspx,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,4,http://jobview.monster.com/Accounting-Clerk-Paying-up-to-38-000-Job-Northridge-CA-US-169739211.aspx,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,0,http://job-openings.monster.com/monster/3b8fe0da-e96e-4902-8266-4131bf103c43,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,7,http://job-openings.monster.com/monster/c142cfd7-1d33-457f-a6d7-465a16f0ec2f,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",Los Angeles,5,http://job-openings.monster.com/monster/199bf53b-ddb2-4da2-b04f-2b0ebf1697f6,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",Los Angeles,3,http://job-openings.monster.com/monster/50851e43-e49b-4f71-b7b3-b9ac0785efcb,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",Los Angeles,6,http://job-openings.monster.com/monster/bcf71bbc-b35a-4d10-a7a6-2cd49de79f60,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",Los Angeles,4,http://job-openings.monster.com/monster/926162dc-e916-4cce-a2a2-6960c494408f,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Long Beach
",Los Angeles,6,http://job-openings.monster.com/monster/5a0c2091-c0ec-4f93-addf-937ce0785b0e,"1218 12th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",Los Angeles,4,http://job-openings.monster.com/monster/e948a6e7-a59e-4d0c-b8d6-c0e9b7e7234f,"1308 9th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",Los Angeles,6,http://job-openings.monster.com/monster/9613b987-e44d-4982-b9a1-3c2ab16a9824,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,2,http://job-openings.monster.com/monster/b6ff2e44-4e6a-4c91-8bc3-93b8a4d47d84,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"Loyola Marymount University
",Los Angeles,4,http://job-openings.monster.com/monster/44822eb8-e7da-4525-b172-0b1fe89de718,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,6,http://job-openings.monster.com/monster/d2334ff0-452a-45c0-b49c-c68ce2a1c1a2,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,7,http://job-openings.monster.com/monster/0c7e10d7-4632-4dce-820b-b3591137626b,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",Los Angeles,0,http://job-openings.monster.com/monster/88fb7ad6-5b87-4457-87f7-5adc3a968354,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",Los Angeles,7,http://job-openings.monster.com/monster/e2dfdd12-8427-4311-9d8a-65c1ca573b61,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,2,http://job-openings.monster.com/monster/6d0121d8-7f9d-4458-8d1d-a1e9c2fe9578,"421 Lewis St, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,2,http://job-openings.monster.com/monster/e891c080-b742-4a6c-b9d3-8453c06ff4f9,"421 Lewis St, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,7,http://job-openings.monster.com/monster/b8bc5aa6-c59d-4005-81e5-596cf2611b69,"1122 10th St, Los Angeles, CA 90403
"
"Loyola Marymount University
",Los Angeles,7,http://job-openings.monster.com/monster/a8292bce-151c-4039-b5fe-78e2014a6a32,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,0,http://job-openings.monster.com/monster/70b4bea3-3453-45c5-b70a-169387636da3,"8210 Delgany Ave, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,6,http://job-openings.monster.com/monster/6f5bfd16-f1f1-441e-941b-e0518be73d99,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,2,http://job-openings.monster.com/monster/c867b2d2-057e-49ae-a85f-c1a92a215ca9,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Long Beach
",Los Angeles,3,http://job-openings.monster.com/monster/bc2131f9-a9f9-437e-854e-3ab51b17931d,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,4,http://job-openings.monster.com/monster/b30ce32e-b3ad-4d7c-947b-46813f0ab3c1,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Northridge
",Los Angeles,6,http://job-openings.monster.com/monster/4500b717-2d4a-428e-bce3-64ad902eae03,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Northridge
",Los Angeles,1,http://job-openings.monster.com/monster/9fe580e4-6d50-4a4b-8e98-9448cb6ceab8,"6414 Roble Ave, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,4,http://job-openings.monster.com/monster/265476df-494f-4439-8af5-f56fb7f672db,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Loyola Marymount University
",Los Angeles,5,http://job-openings.monster.com/monster/df9209a4-5182-405d-b1bf-8b279bd074ee,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",Los Angeles,5,http://job-openings.monster.com/monster/8cd7efa6-e08c-41f0-af89-c4e29e67010f,"1321 Euclid St, Los Angeles, CA 90404
"
"Loyola Marymount University
",Los Angeles,1,http://job-openings.monster.com/monster/9b17f7fb-7353-4548-9f47-91bf5cbd0044,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Long Beach
",Los Angeles,5,http://job-openings.monster.com/monster/49f3202c-af70-42bc-9b55-a6bff9d7b04c,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",Los Angeles,4,http://job-openings.monster.com/monster/20536fb8-b8f2-487d-883d-bae192a02674,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",Los Angeles,7,http://job-openings.monster.com/monster/89ab2e03-6d76-4250-a3bd-914ef31df62c,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,2,http://job-openings.monster.com/monster/9c25c415-29ab-40e7-911a-2eb88b632741,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Pepperdine University
",Los Angeles,5,http://job-openings.monster.com/monster/9ba1b66e-238e-47bd-9cf6-818619e1a67c,"1122 10th St, Los Angeles, CA 90403
"
"Loyola Marymount University
",Los Angeles,0,http://job-openings.monster.com/monster/f2892b89-dfca-4c5e-9a30-78f2bc3201b5,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",Los Angeles,5,http://job-openings.monster.com/monster/fbf9794d-3ae2-41a1-ab2c-27ebcfbbb220,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Long Beach
",Los Angeles,3,http://job-openings.monster.com/monster/c26dc632-1ccb-41b8-8bd3-46a824beea7a,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Long Beach
",Los Angeles,4,http://job-openings.monster.com/monster/28a2e8f6-773b-4857-ae74-a78deb091cf6,"1049 Larker Ave, Los Angeles, CA 90042
"
"Loyola Marymount University
",Los Angeles,4,http://job-openings.monster.com/monster/21b4e98c-70f9-4558-af0c-07de5f644045,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",Los Angeles,5,http://job-openings.monster.com/monster/2639c5dc-c628-40bd-8f09-0bf57e880206,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Northridge
",Los Angeles,1,http://job-openings.monster.com/monster/baec384b-9b11-48b4-b42d-d3d5776b1efd,"1308 9th St, Los Angeles, CA 90401
"
"Pepperdine University
",Los Angeles,3,http://job-openings.monster.com/monster/f22c6088-0db0-437a-99f3-5afca2952ea6,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Loyola Marymount University
",Los Angeles,2,http://job-openings.monster.com/monster/3376dc77-3e88-4b81-a589-637c90eece3f,"433 Sunridge St, Los Angeles, CA 90293
"
"Loyola Marymount University
",Los Angeles,0,http://job-openings.monster.com/monster/33bde908-8f47-4b80-b5fe-4dc75509dfb3,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Long Beach
",Los Angeles,5,http://job-openings.monster.com/monster/d924527a-e00d-4046-83ae-ca7688b18be5,"1308 9th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",Los Angeles,4,http://job-openings.monster.com/monster/dba4601c-620d-43c8-a0f0-faba73aa9ebe,"1321 Euclid St, Los Angeles, CA 90404
"
"Loyola Marymount University
",Los Angeles,7,http://job-openings.monster.com/monster/bb7cce67-4f05-4cd9-92cd-88a5000497ca,"1321 Euclid St, Los Angeles, CA 90404
"
"California State University, Long Beach
",Los Angeles,6,http://job-openings.monster.com/monster/bb7cce67-4f05-4cd9-92cd-88a5000497ca,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Long Beach
",Los Angeles,3,http://job-openings.monster.com/monster/1f9b3693-ded2-48ff-a20f-569de221dd77,"1308 9th St, Los Angeles, CA 90401
"
"Pepperdine University
",Los Angeles,2,http://job-openings.monster.com/monster/7494c3ae-9d96-4250-90c2-54f0181397e8,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Northridge
",Los Angeles,5,http://job-openings.monster.com/monster/b86f3aed-d41e-4e0f-8c81-5bdfaf9e2959,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",Los Angeles,5,http://job-openings.monster.com/monster/fd0ea659-c12f-4cfc-8e1c-628225e05960,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Northridge
",Los Angeles,6,http://job-openings.monster.com/monster/3d51c473-182a-4f8c-8669-e8f1f6ff2789,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Northridge
",Los Angeles,1,http://job-openings.monster.com/monster/500959b2-9816-4665-95a8-2576cacf3e54,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"University of Illinois at Chicago
",Chicago,5,http://jobview.monster.com/Sales-Agent-Job-Chicago-IL-US-168953392.aspx,"1051 W Maxwell St, Chicago, IL 60608
"
"DePaul University
",Chicago,7,http://jobview.monster.com/Entry-Level-Inside-Sales-Representative-Job-Chicago-IL-US-169363528.aspx,"1348 W Washburne Ave, Chicago, IL 60608
"
Valparaiso University,Chicago,5,http://jobview.monster.com/PROMOTIONAL-SALES-SPECIALIST-PART-TIME-Job-Rolling-Meadows-IL-US-169056933.aspx,"1660 W Schreiber Ave, Chicago, IL 60626
"
Valparaiso University,Chicago,5,http://jobview.monster.com/Salesman-Job-River-Grove-IL-US-168619885.aspx,"1943 W Belle Plaine Ave, Chicago, IL 60613
"
Valparaiso University,Chicago,4,http://jobview.monster.com/Marketing-Business-Development-Manager-Job-Glenview-IL-US-168867117.aspx,"1454 S Emerald Ave, Chicago, IL 60607
"
"Wheaton College
",Chicago,1,http://jobview.monster.com/Account-Manager-Inside-Sales-Technology-Job-Downers-Grove-IL-US-168185653.aspx,"952 W Vernon Park Pl, Chicago, IL 60607
"
