college,link,address
"Fordham University
",http://job-openings.monster.com/monster/fac71a0c-2aa3-4bc4-97d9-6a1e742a6505,"288 Prospect Pl, New York, NY 11238
"
"Manhattan College
",http://job-openings.monster.com/monster/1e772d06-27bb-434b-b448-859503539ea0,"32-43 83rd St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/5cd75e34-b0c4-44a1-bc08-6339050f00e6,"4600 Palisade Ave, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/b056dcc1-fc56-44ce-8c2d-5050496927e0,"4645 Independence Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/88d4ed69-ae18-4b63-9682-684eb99766ef,"681 Bergen St, New York, NY 11238
"
"Fordham University
",http://job-openings.monster.com/monster/e89ce296-33ab-4d2c-9c9d-62870a98d063,"32-43 83rd St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/43a68293-fb9a-498c-8728-4c228e7b3a04,"681 Bergen St, New York, NY 11238
"
"Fordham University
",http://job-openings.monster.com/monster/0f0c33e9-7c08-4577-b189-3439e6d7ced1,"47-11 45th St, New York, NY 11377
"
"Pace University
",http://job-openings.monster.com/monster/1325e4ea-8a54-4b84-a13c-85c3ff51d410,"153 Underhill Ave, New York, NY 11238
"
"Baruch College
",http://job-openings.monster.com/monster/cb0a6358-3452-416e-9250-dc95f42eea7e,"47-11 45th St, New York, NY 11377
"
"Fordham University
",http://job-openings.monster.com/monster/0288477d-8b29-41e1-baf7-1330bafd36a8,"41-15 50th St, New York, NY 11377
"
"Pace University
",http://job-openings.monster.com/monster/5c2efeb6-9349-46b3-8069-e858dfd46b9d,"153 Underhill Ave, New York, NY 11238
"
"Baruch College
",http://job-openings.monster.com/monster/e5741c93-072c-41b3-8d19-b2ce47f8ab45,"4650 Hadley Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/3a106724-5e20-4b1b-a449-c3a285f16f98,"31-23 80th St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/ae07693a-ba66-4722-8050-a7c7a124f3d7,"228 Lincoln Pl, New York, NY 11217
"
"Pace University
",http://job-openings.monster.com/monster/412a74b5-144f-4451-a63e-dc571a8709cc,"681 Bergen St, New York, NY 11238
"
"Manhattan College
",http://job-openings.monster.com/monster/9afc8350-eafc-4963-83a0-688ee387bc6e,"681 Bergen St, New York, NY 11238
"
"Pace University
",http://job-openings.monster.com/monster/d397df9e-980e-41d1-bcd5-2c5e173dbe2c,"681 Bergen St, New York, NY 11238
"
"Baruch College
",http://job-openings.monster.com/monster/8dbd4328-91c8-4c59-8d7d-a86b07bd26fd,"32-54 82nd St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/91315d7b-9835-4519-828a-704b809c208e,"32-54 82nd St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/479d3691-49a7-4a6e-bbea-cf201b3068bc,"4645 Independence Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/f7372fba-f074-4cab-97fd-5fdd43f5805b,"47-11 45th St, New York, NY 11377
"
"Fordham University
",http://job-openings.monster.com/monster/597ed8e8-bad0-4e66-8d1c-28e5711f4b2b,"31-23 80th St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/51d3297a-6667-4dbb-9b34-f9fc2c72a939,"32-19 76th St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/6db673fc-2e6b-4375-ab89-7e1894670844,"4645 Independence Ave, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/4c45fbe8-ff81-474b-ab6d-70a1a214cca1,"41-46 50th St, New York, NY 11377
"
"Fordham University
",http://job-openings.monster.com/monster/2cf0d21f-b67b-4c16-867a-2b43f5fc0455,"4650 Hadley Ave, New York, NY 10471
"
"Fordham University
",http://job-openings.monster.com/monster/f5a857dd-4e0f-4297-b70b-2811ff206edd,"681 Bergen St, New York, NY 11238
"
"Manhattan College
",http://job-openings.monster.com/monster/e0dde248-aaf1-4832-b369-1dfe7268f5fd,"32-54 82nd St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/02caf0aa-2760-4818-bcf2-331d453bfc47,"9 Ploughmans Bush, New York, NY 10471
"
"Fordham University
",http://job-openings.monster.com/monster/c287b115-f2bc-436c-9bae-528ba01278fc,"681 Bergen St, New York, NY 11238
"
"Baruch College
",http://job-openings.monster.com/monster/99622b1f-60bf-4a0f-a17c-ad23a3af9737,"4069 Dodgewood Rd, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/bdf046d8-3f86-47b7-9de7-b8a901f428d7,"32-43 83rd St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/dc1ddf80-2614-4034-ab25-80da4e963af5,"4069 Dodgewood Rd, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/46bdf356-c078-48da-ba07-f0d1202fec92,"45-44 42nd St, New York, NY 11104
"
"Fordham University
",http://job-openings.monster.com/monster/88bd46cd-8d76-414f-b9e4-fda2a72c56b5,"288 Prospect Pl, New York, NY 11238
"
"Fordham University
",http://job-openings.monster.com/monster/8939224c-b48c-45f0-a6ae-51e8a92a9e8b,"41-46 50th St, New York, NY 11377
"
"Fordham University
",http://job-openings.monster.com/monster/8b51855e-10d1-4141-a378-cafe1c1d9a91,"41-15 50th St, New York, NY 11377
"
"Manhattan College
",http://job-openings.monster.com/monster/c1dbbafa-eefe-4a88-9a1a-aa8300051423,"4650 Hadley Ave, New York, NY 10471
"
"Fordham University
",http://job-openings.monster.com/monster/6dbc41b6-d5b4-4a9f-81bc-31a869a17b23,"4069 Dodgewood Rd, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/7ee9808c-f135-4ced-8baa-6bbb605c0039,"32-43 83rd St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/7e8144ce-5e8f-44bc-b89f-87ff4297bba3,"228 Lincoln Pl, New York, NY 11217
"
"Fordham University
",http://job-openings.monster.com/monster/540c4008-911a-476a-8b34-55da0614f3be,"153 Underhill Ave, New York, NY 11238
"
"Baruch College
",http://job-openings.monster.com/monster/d93813ef-c9fb-4ff2-afea-636aa8a54031,"41-22 42nd St, New York, NY 11104
"
"Fordham University
",http://job-openings.monster.com/monster/94ed8b8b-ce96-4cb7-8aca-6c8dbe1a9dc1,"4600 Palisade Ave, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/f4568ae4-9f41-402c-bd84-03a740452820,"9 Ploughmans Bush, New York, NY 10471
"
"Fordham University
",http://job-openings.monster.com/monster/64326c01-1545-4358-a831-c1cf8d300ea7,"45-44 42nd St, New York, NY 11104
"
"Pace University
",http://job-openings.monster.com/monster/4aeb0127-0c9b-4c97-b366-3feb1cdf98fe,"41-22 42nd St, New York, NY 11104
"
"Baruch College
",http://job-openings.monster.com/monster/29e189de-d54c-44a4-afe0-170c7ff4fef0,"153 Underhill Ave, New York, NY 11238
"
"Pace University
",http://job-openings.monster.com/monster/159aef9d-71fd-406f-8345-9eb7ed9087bc,"41-22 42nd St, New York, NY 11104
"
"Baruch College
",http://job-openings.monster.com/monster/83e97792-053a-401a-8042-5ba8865ac5fd,"9 Ploughmans Bush, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/79d1abf5-e5e4-4e90-b22f-604e5d8a6c9b,"32-54 80th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/09fcb28e-7b68-4df8-bcdc-14d0c66d0b7e,"32-19 76th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/6ac251fc-69ee-4f96-883f-621aa4889c93,"41-22 42nd St, New York, NY 11104
"
"Fordham University
",http://job-openings.monster.com/monster/fda351cb-e1e6-43e9-9212-085fa759002b,"153 Underhill Ave, New York, NY 11238
"
"Manhattan College
",http://job-openings.monster.com/monster/e6315fde-8583-4090-9912-a619415e9fa6,"32-43 83rd St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/d84f04fe-f807-43ce-b80c-e354c363c27a,"228 Lincoln Pl, New York, NY 11217
"
"Manhattan College
",http://job-openings.monster.com/monster/653d381f-90c2-4690-b19d-1d3bd180887f,"47-11 45th St, New York, NY 11377
"
"Manhattan College
",http://job-openings.monster.com/monster/331267a7-1b94-46f7-9dbd-eaa1c426773c,"32-43 83rd St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/9803e88e-2a19-44a8-b18a-0f1886ef73d9,"153 Underhill Ave, New York, NY 11238
"
"Fordham University
",http://job-openings.monster.com/monster/ba65e8a5-0a42-4cba-a77d-3faff6216b85,"32-19 76th St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/c71b3b5e-4718-4c4f-9f9f-8fa15712d75d,"4069 Dodgewood Rd, New York, NY 10471
"
"Fordham University
",http://job-openings.monster.com/monster/9b2c580c-aad3-4311-92d6-06ec7d21ab77,"32-43 83rd St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/55da3652-086f-47f5-8c4f-9a77bc20c70b,"32-54 80th St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/667b4884-4100-4d3c-b6ad-f0c350b4eb6a,"228 Lincoln Pl, New York, NY 11217
"
"Baruch College
",http://job-openings.monster.com/monster/2ce3bd6c-5c58-4347-91ef-2c1bd26571be,"45-44 42nd St, New York, NY 11104
"
"Manhattan College
",http://job-openings.monster.com/monster/9931835d-9420-41dd-873b-e842afa57096,"41-22 42nd St, New York, NY 11104
"
"Pace University
",http://job-openings.monster.com/monster/75604966-6cdb-40c6-9da5-0f48eec239e3,"41-15 50th St, New York, NY 11377
"
"Fordham University
",http://job-openings.monster.com/monster/003fc081-e0d5-49bb-a437-23bf9c8164b8,"32-19 76th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/c206b563-ff70-415d-ab3c-43adcc939230,"681 Bergen St, New York, NY 11238
"
"Baruch College
",http://job-openings.monster.com/monster/b608b3ea-f6b0-44e5-8acc-c83df7ef1951,"4600 Palisade Ave, New York, NY 10471
"
"Fordham University
",http://job-openings.monster.com/monster/dea3722c-66c9-4409-a297-78e7501d727c,"32-54 82nd St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/8b237b36-7584-48a5-a709-065526d45c79,"41-15 50th St, New York, NY 11377
"
"Pepperdine University
",http://jobview.monster.com/General-Office-Clerk-Cashier-Job-Los-Angeles-CA-US-113559561.aspx,"1218 12th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://jobview.monster.com/Shipping-Inventory-Clerk-Job-Santa-Fe-Springs-CA-US-169442911.aspx,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://jobview.monster.com/Gallery-Clerk-Job-Gardena-CA-US-168683632.aspx,"421 Lewis St, Los Angeles, CA 90042
"
"Pepperdine University
",http://jobview.monster.com/Medical-Claims-Data-Entry-Clerk-Needed-Job-Monterey-Park-CA-US-169754445.aspx,"1308 9th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://jobview.monster.com/accounts-receivable-specialist-job-in-northridge-ca-job-woodland-hills-ca-us-168880856.aspx,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Pepperdine University
",http://jobview.monster.com/UPS-Union-Clerk-Part-Time-UPS-Freight-Job-Fullerton-CA-US-169749388.aspx,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"Pepperdine University
",http://jobview.monster.com/Medical-Front-Office-Clerk-Job-Arcadia-CA-US-156611403.aspx,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Northridge
",http://jobview.monster.com/Accounts-Receivable-Payable-Clerk-Job-SANTA-ANA-CA-US-168831721.aspx,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://jobview.monster.com/Firm-in-Downtown-LA-is-Seeking-File-Clerks-Job-Los-Angeles-CA-US-169443233.aspx,"5236 Park Ave, Los Angeles, CA 92845
"
"Loyola Marymount University
",http://jobview.monster.com/Label-Room-Clerk-Seasonal-Position-Job-Fullerton-CA-US-169745866.aspx,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",http://jobview.monster.com/Accounts-Receivable-Clerk-Job-City-of-Industry-CA-US-168455995.aspx,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Pepperdine University
",http://jobview.monster.com/Pick-Pack-Clerk-13-35-hr-1st-amp-3rd-shift-LA-Job-Los-Angeles-Metro-Area-CA-US-169644928.aspx,"1218 12th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://jobview.monster.com/Accounts-Payable-Clerk-Job-City-of-Industry-CA-US-169092262.aspx,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://jobview.monster.com/Accounting-Clerk-Job-Los-Angeles-CA-US-169426954.aspx,"1122 10th St, Los Angeles, CA 90403
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/a35fabf4-6c4f-4c5d-afbe-82c33801436f,"1218 12th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/c142cfd7-1d33-457f-a6d7-465a16f0ec2f,"1308 9th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/ee433bd2-a594-42d6-ab5a-2fef128f545c,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Northridge
",http://job-openings.monster.com/monster/ee3c8f19-8dfc-42e8-9e64-4b21acc838f7,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Pepperdine University
",http://job-openings.monster.com/monster/ae16123e-dc02-430b-8926-913ef2ffd4ff,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/c86391dc-75a2-4b32-801c-447a1270b439,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Northridge
",http://job-openings.monster.com/monster/3eff1239-c2ef-49ae-9217-89de3d55ecc3,"6414 Roble Ave, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/badd1b86-f4dc-4a4a-acb7-7fa02d3d5256,"421 Lewis St, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/b8bc5aa6-c59d-4005-81e5-596cf2611b69,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/dbc42d6a-87b9-4ed5-bc2f-ece3bcf9167e,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/440656bd-41a2-45d7-8c9c-d06115aa3473,"1122 10th St, Los Angeles, CA 90403
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/7a8fd70f-9fcb-4d10-8b72-e0b4cfa81861,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/ff5bfe1f-406e-435b-affe-af5db0f454c3,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/77890dc3-a729-417a-876f-5c3006c234bf,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"California State University, Northridge
",http://job-openings.monster.com/monster/0c7e10d7-4632-4dce-820b-b3591137626b,"1218 12th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/69581b5d-539e-487a-880e-82d65d0c11bc,"6414 Roble Ave, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/e891c080-b742-4a6c-b9d3-8453c06ff4f9,"1321 Euclid St, Los Angeles, CA 90404
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/d21be22f-08e0-4024-a9a7-32a2585341ec,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/1016b2e1-f933-41e2-a935-855247101d4c,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/026372a4-aace-40bb-bf58-1f35ed4f4bd2,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/c12c4a4f-04c5-4d10-ab7e-6d2c4a31fdac,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"Pepperdine University
",http://job-openings.monster.com/monster/58b491d5-44ff-4852-b01a-1db6c71e42cb,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/704d5927-60c9-46cd-9f5b-8e61776249c2,"1218 12th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/64a5e599-2639-4c1a-b726-68835a84cb54,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/b64f6e8d-23be-435e-9870-64313ed7463a,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/2dcdcc8e-f154-4d08-b686-94b181ed3e51,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/a0518903-ebc2-4bb1-ba45-ea99a63cf0de,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/71b177ea-bb71-46fe-83ff-b341762c0ea4,"6414 Roble Ave, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/325bb41e-c22c-427b-9b3d-45c07c244e08,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Northridge
",http://job-openings.monster.com/monster/b6984c8a-1fb8-41c9-80f2-a6c2642af94e,"1218 12th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/4cc78f62-b5ff-4f04-a962-ef62bd8d0804,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/de21963b-9287-4c3f-b9d5-ccada8464f09,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/892620b5-05cc-40c7-bd74-a2d651f4a75f,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Pepperdine University
",http://job-openings.monster.com/monster/cfb26051-164c-48d9-9f4c-0265a4aa2558,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/3c76eb37-669c-4186-90ed-fccefdb12fab,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/e47990fb-7d88-4010-be31-1d3303ceea2e,"421 Lewis St, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/20536fb8-b8f2-487d-883d-bae192a02674,"8210 Delgany Ave, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/4c6aaeea-1173-4076-a415-9891fd4fd9be,"1308 9th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/09b54906-ba19-47c1-a5ea-e342d675805d,"1122 10th St, Los Angeles, CA 90403
"
"Pepperdine University
",http://job-openings.monster.com/monster/2355e02e-f543-4fa3-9173-ad134909e046,"1308 9th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/75c10984-9ff1-4a1b-9a14-bb82274eba35,"5236 Park Ave, Los Angeles, CA 92845
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/f4a94c8b-1389-41a1-ac32-7b4711f66aed,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/c2f861e9-8fa2-4787-83f0-b36e984da79a,"8210 Delgany Ave, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/e54034b2-c1f9-4777-b44d-5dd2f3707a6c,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/043ac6ae-c022-4a34-a7eb-3f1a0002836f,"1321 Euclid St, Los Angeles, CA 90404
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/813f7c1e-4f70-4e60-9915-83d79f3bebe1,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/2f4cd29c-c3ae-495b-9019-42d788dc5e78,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"Pepperdine University
",http://job-openings.monster.com/monster/98bfd9fd-b50a-47b0-97b0-edc2ae3fe4b7,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/cb2be85b-af32-4341-8f41-3fa372b47a6e,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/c98d6dd6-e248-43cd-8241-b218bd168430,"1218 12th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/2639c5dc-c628-40bd-8f09-0bf57e880206,"1321 Euclid St, Los Angeles, CA 90404
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/8ad59124-7abd-4ec2-8b05-42213f3af1b6,"1308 9th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/8ad59124-7abd-4ec2-8b05-42213f3af1b6,"1218 12th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/60dc4564-5633-4748-bf71-1b4f4d53f2b5,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/46e17506-3ff0-45ca-aa4e-bb3ec7da6be7,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/a037e676-4bde-4c88-b968-aeca4fc939b7,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/8fff4939-ce12-45af-8f9e-977f7c074dde,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/f3725e1e-1608-498f-b20d-b10eb38041ef,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/215a54d7-df90-47d7-b482-ce82d128d3ff,"421 Lewis St, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/5956f74a-4bc6-4e3e-8b7f-1f95e79fc3f0,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/e6ecd41f-8c81-493e-9d6d-e9adfa4822b2,"7553 Trask Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/afe1a451-7492-4b3b-9958-cf3b1376656e,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Northridge
",http://job-openings.monster.com/monster/68e3f58d-511d-453f-89e5-17b6302c2105,"421 Lewis St, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/e2b6b84f-223e-4fed-bca4-f709eb5399b0,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/c13d7269-e07a-4f47-9eac-bc5ab4177cf4,"15415 Dogwood St, Los Angeles, CA 92683
"
"Pepperdine University
",http://job-openings.monster.com/monster/7f39bed4-065a-45f3-8f7f-a083fe8d7b8e,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Pepperdine University
",http://job-openings.monster.com/monster/6e756ab0-08b2-483d-afce-aa901a31f386,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",http://job-openings.monster.com/monster/4374e90b-d62b-4004-ad5d-4978378400b3,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Pepperdine University
",http://job-openings.monster.com/monster/10e552a1-633a-470c-99a3-7f606e141d9e,"395 W Terrace Ln, Los Angeles, CA 90042
"
"University of Illinois at Chicago
",http://jobview.monster.com/Food-Sales-Representative-Job-Chicago-IL-US-169074828.aspx,"1454 S Emerald Ave, Chicago, IL 60607
"
"University of Illinois at Chicago
",http://jobview.monster.com/Sports-Minded-Reps-Retail-Sales-Marketing-Job-hammond-IN-US-168699529.aspx,"6407 N Newgard Ave, Chicago, IL 60626
"
"DePaul University
",http://jobview.local-jobs.monster.com/SALES-Job-ARLINGTON-HEIGHTS-IL-US-169036841.aspx,"4511 S Karlov Ave, Chicago, IL 60632
"
Valparaiso University,http://jobview.monster.com/Water-Treatment-Sales-Consultant-Chicago-IL-Job-Chicago-IL-US-168655956.aspx,"6332 S Lamon Ave, Chicago, IL 60638
"
"DePaul University
",http://jobview.monster.com/Wedding-Sales-Stylist-Part-Time-Job-Schaumburg-IL-US-168766782.aspx,"952 W Vernon Park Pl, Chicago, IL 60607
"
"Wheaton College
",http://jobview.monster.com/Technical-Sales-Consultant-3-Job-Chicago-IL-US-169469083.aspx,"1051 W Maxwell St, Chicago, IL 60608
"
"Wheaton College
",http://jobview.monster.com/Entry-Level-Marketing-Sales-Restaurant-Retail-Background-No-Nights-Weekends-Job-Chicago-IL-US-168659946.aspx,"1454 S Emerald Ave, Chicago, IL 60607
"
"DePaul University
",http://jobview.monster.com/Sales-Representative-Job-Chicago-IL-US-168015941.aspx,"1943 W Belle Plaine Ave, Chicago, IL 60613
"
"Wheaton College
",http://job-openings.monster.com/monster/ece5f0b1-6e8d-46e0-a1e8-6f8ff7ea08a9,"848 S Carpenter St, Chicago, IL 60607
"
"University of Illinois at Chicago
",http://jobview.monster.com/Business-Development-Manager-Midwest-Job-Chicago-IL-US-169742203.aspx,"4230 N Whipple St, Chicago, IL 60618
"
"DePaul University
",http://jobview.monster.com/Senior-Director-Business-Development-Mid-West-Job-Chicago-IL-US-169213037.aspx,"1331 W Lunt Ave, Chicago, IL 60626
"
