college,type,resume,link,address
"Manhattan College
",New York,2,http://job-openings.monster.com/monster/73b4fdcd-a787-4313-9267-5201797d3c5a,"32-43 83rd St, New York, NY 11370
"
"Pace University
",New York,4,http://job-openings.monster.com/monster/df9c2011-b16b-4697-b911-5181c0df6dae,"31-23 80th St, New York, NY 11370
"
"Fordham University
",New York,2,http://job-openings.monster.com/monster/f246944e-ae99-47e2-9a05-d4c748224b44,"32-54 82nd St, New York, NY 11370
"
"Baruch College
",New York,3,http://job-openings.monster.com/monster/e5edb620-01fe-4b29-9140-8cdbee154468,"45-44 42nd St, New York, NY 11104
"
"Fordham University
",New York,0,http://job-openings.monster.com/monster/1b79f1d0-96c0-4676-b072-e07965f3e38d,"4069 Dodgewood Rd, New York, NY 10471
"
"Fordham University
",New York,6,http://job-openings.monster.com/monster/32a03e8a-9fa7-4e5e-918e-cc80717e9e69,"4645 Independence Ave, New York, NY 10471
"
"Manhattan College
",New York,2,http://job-openings.monster.com/monster/0fd8cb7e-032c-44c1-a797-35645c41992d,"9 Ploughmans Bush, New York, NY 10471
"
"Pace University
",New York,5,http://job-openings.monster.com/monster/2d47f6d7-8b24-49f5-869f-035e7dbdca54,"32-43 83rd St, New York, NY 11370
"
"Pace University
",New York,6,http://job-openings.monster.com/monster/681c7c7d-57d6-4685-bb57-78ff96de3a46,"153 Underhill Ave, New York, NY 11238
"
"Baruch College
",New York,1,http://job-openings.monster.com/monster/dd502fb9-b1d1-4860-872d-6ba478cb1c3d,"41-46 50th St, New York, NY 11377
"
"Fordham University
",New York,3,http://job-openings.monster.com/monster/151296fa-32cb-4216-9721-b997609a2fdf,"45-44 42nd St, New York, NY 11104
"
"Fordham University
",New York,2,http://job-openings.monster.com/monster/b0ceee82-5411-4935-9b7e-c3a48077b900,"4650 Hadley Ave, New York, NY 10471
"
"Pace University
",New York,6,http://job-openings.monster.com/monster/8c65ae6e-c4fb-4e25-bde5-be5998b25787,"32-43 83rd St, New York, NY 11370
"
"Pace University
",New York,4,http://job-openings.monster.com/monster/6aef2a42-ab37-4cbb-b302-6c7c413f6bd8,"47-11 45th St, New York, NY 11377
"
"Fordham University
",New York,4,http://job-openings.monster.com/monster/9afc8350-eafc-4963-83a0-688ee387bc6e,"4069 Dodgewood Rd, New York, NY 10471
"
"Manhattan College
",New York,1,http://job-openings.monster.com/monster/9f9e4f21-7044-4439-af04-c64ca0b2b175,"4650 Hadley Ave, New York, NY 10471
"
"Pace University
",New York,3,http://job-openings.monster.com/monster/0a022189-ff4d-4b78-94f4-da462949f8e2,"4650 Hadley Ave, New York, NY 10471
"
"Fordham University
",New York,4,http://job-openings.monster.com/monster/c6fd71bf-8e26-4f98-b7cf-16b767d7e90e,"153 Underhill Ave, New York, NY 11238
"
"Fordham University
",New York,6,http://job-openings.monster.com/monster/eb03741a-8323-4d4e-aa85-ee1e9a3b30c4,"4600 Palisade Ave, New York, NY 10471
"
"Fordham University
",New York,1,http://job-openings.monster.com/monster/ee9af13b-3e03-4fb4-b1fd-838c851e5ede,"32-54 80th St, New York, NY 11370
"
"Manhattan College
",New York,0,http://job-openings.monster.com/monster/e1a2b30e-f04a-4dde-a650-80ff7d22764a,"45-44 42nd St, New York, NY 11104
"
"Pace University
",New York,3,http://job-openings.monster.com/monster/84cc189e-c13d-4059-a34b-209e6c320791,"153 Underhill Ave, New York, NY 11238
"
"Baruch College
",New York,7,http://job-openings.monster.com/monster/0b339c4f-7564-46ff-9040-72634b5b6847,"32-19 76th St, New York, NY 11370
"
"Baruch College
",New York,2,http://job-openings.monster.com/monster/39c774c4-c0e5-4e87-a4a2-43dfbe947435,"45-44 42nd St, New York, NY 11104
"
"Manhattan College
",New York,6,http://job-openings.monster.com/monster/3717fdd4-2ad0-4a3d-95dd-810773b5a11f,"32-54 80th St, New York, NY 11370
"
"Baruch College
",New York,7,http://job-openings.monster.com/monster/16cdaade-3aa1-4b48-9766-52ceea1855ce,"41-15 50th St, New York, NY 11377
"
"Baruch College
",New York,7,http://job-openings.monster.com/monster/d71c7b32-9127-48c0-b8e1-20b1dda1c2b0,"9 Ploughmans Bush, New York, NY 10471
"
"Pace University
",New York,7,http://job-openings.monster.com/monster/b7aa2628-8c42-4e30-a841-8f3de3ee1ecb,"41-22 42nd St, New York, NY 11104
"
"Pace University
",New York,3,http://job-openings.monster.com/monster/5161ffc2-72e5-468c-9ec7-750e34777da4,"153 Underhill Ave, New York, NY 11238
"
"Fordham University
",New York,7,http://job-openings.monster.com/monster/13013820-acdf-49c5-9416-9b727631c999,"31-23 80th St, New York, NY 11370
"
"Manhattan College
",New York,7,http://job-openings.monster.com/monster/dc1ddf80-2614-4034-ab25-80da4e963af5,"32-54 80th St, New York, NY 11370
"
"Pace University
",New York,3,http://job-openings.monster.com/monster/fda55ad2-2a83-4c67-b347-d7b670d2ec78,"32-19 76th St, New York, NY 11370
"
"Baruch College
",New York,4,http://job-openings.monster.com/monster/46bdf356-c078-48da-ba07-f0d1202fec92,"32-43 83rd St, New York, NY 11370
"
"Baruch College
",New York,7,http://job-openings.monster.com/monster/f0cb497b-04c2-4587-bd0f-e7f45bf97522,"228 Lincoln Pl, New York, NY 11217
"
"Fordham University
",New York,4,http://job-openings.monster.com/monster/8f797d57-c15d-48e2-8008-8adb0653a188,"9 Ploughmans Bush, New York, NY 10471
"
"Manhattan College
",New York,1,http://job-openings.monster.com/monster/f4b80df8-e9be-4def-b8e7-cda021d6f67a,"32-19 76th St, New York, NY 11370
"
"Manhattan College
",New York,5,http://job-openings.monster.com/monster/9e8c90a6-7f52-47c8-bc61-eead5e7379de,"4600 Palisade Ave, New York, NY 10471
"
"Manhattan College
",New York,5,http://job-openings.monster.com/monster/8939224c-b48c-45f0-a6ae-51e8a92a9e8b,"4650 Hadley Ave, New York, NY 10471
"
"Baruch College
",New York,1,http://job-openings.monster.com/monster/8b51855e-10d1-4141-a378-cafe1c1d9a91,"32-43 83rd St, New York, NY 11370
"
"Fordham University
",New York,3,http://job-openings.monster.com/monster/27f4dfe7-c80d-4d81-839c-b993684af2fe,"45-44 42nd St, New York, NY 11104
"
"Manhattan College
",New York,5,http://job-openings.monster.com/monster/f8838886-1a57-4da6-b2fb-b3297eb3140a,"4600 Palisade Ave, New York, NY 10471
"
"Manhattan College
",New York,2,http://job-openings.monster.com/monster/0514a75e-9632-49dc-bb30-59a66a99a0ed,"681 Bergen St, New York, NY 11238
"
"Manhattan College
",New York,0,http://job-openings.monster.com/monster/a40bb837-45dd-40c2-bbd7-dad0d33aef15,"153 Underhill Ave, New York, NY 11238
"
"Pace University
",New York,0,http://job-openings.monster.com/monster/a0bd69bf-956d-45ce-8a89-6966b442c430,"153 Underhill Ave, New York, NY 11238
"
"Baruch College
",New York,5,http://job-openings.monster.com/monster/481b7699-3d15-49b0-a1bb-f8b8300152de,"153 Underhill Ave, New York, NY 11238
"
"Manhattan College
",New York,4,http://job-openings.monster.com/monster/cdd8a998-c53a-4b10-9fd4-dae851827e21,"9 Ploughmans Bush, New York, NY 10471
"
"Fordham University
",New York,6,http://job-openings.monster.com/monster/b8544aec-832c-45ac-847b-e25c99cdfc4b,"681 Bergen St, New York, NY 11238
"
"Manhattan College
",New York,0,http://job-openings.monster.com/monster/24da6bf8-add6-4d06-bab3-48182da12681,"228 Lincoln Pl, New York, NY 11217
"
"Fordham University
",New York,7,http://job-openings.monster.com/monster/a24fc6e4-42d7-45a1-a06d-e04805e00ace,"41-22 42nd St, New York, NY 11104
"
"Fordham University
",New York,3,http://job-openings.monster.com/monster/daec6065-27ad-41f0-9fa6-bd90eac32ee4,"41-15 50th St, New York, NY 11377
"
"Manhattan College
",New York,0,http://job-openings.monster.com/monster/4aeb0127-0c9b-4c97-b366-3feb1cdf98fe,"41-46 50th St, New York, NY 11377
"
"Baruch College
",New York,0,http://job-openings.monster.com/monster/d7974e98-dc09-4d74-8020-5e580349ed3d,"228 Lincoln Pl, New York, NY 11217
"
"Pace University
",New York,0,http://job-openings.monster.com/monster/5751fb01-f0e9-4f70-a8f5-6137a8aefa41,"153 Underhill Ave, New York, NY 11238
"
"Baruch College
",New York,4,http://job-openings.monster.com/monster/333f9018-1459-4af0-8da3-57954661ad94,"41-22 42nd St, New York, NY 11104
"
"Manhattan College
",New York,2,http://job-openings.monster.com/monster/cb79960c-8cf7-470d-94d6-984971a433d5,"9 Ploughmans Bush, New York, NY 10471
"
"Baruch College
",New York,6,http://job-openings.monster.com/monster/871aa251-5f1a-4684-8036-d36105372519,"228 Lincoln Pl, New York, NY 11217
"
"Baruch College
",New York,4,http://job-openings.monster.com/monster/dea48e4f-2188-4a1f-a22f-1ef81fabd904,"4600 Palisade Ave, New York, NY 10471
"
"Manhattan College
",New York,2,http://job-openings.monster.com/monster/5a95f30e-1668-4966-80ea-da48ae2a6c87,"41-22 42nd St, New York, NY 11104
"
"Baruch College
",New York,4,http://job-openings.monster.com/monster/6724b6eb-0d00-45d5-9625-86673c8725ce,"32-54 80th St, New York, NY 11370
"
"Fordham University
",New York,3,http://job-openings.monster.com/monster/480eae21-cb55-4c81-bcb2-43ea72a2a2e7,"32-43 83rd St, New York, NY 11370
"
"Fordham University
",New York,7,http://job-openings.monster.com/monster/3b679c5f-77c0-4df4-86d2-8c08ea2d0d7b,"41-22 42nd St, New York, NY 11104
"
"Fordham University
",New York,3,http://job-openings.monster.com/monster/00d5fdb3-bed1-49e2-b324-8ba3ee36b87c,"4645 Independence Ave, New York, NY 10471
"
"Manhattan College
",New York,0,http://job-openings.monster.com/monster/7fb96952-693d-4323-abdc-0843090a8e96,"41-22 42nd St, New York, NY 11104
"
"Pace University
",New York,7,http://job-openings.monster.com/monster/6d7aa346-18da-41f4-8ab4-d24faf46cfa2,"31-23 80th St, New York, NY 11370
"
"Baruch College
",New York,0,http://job-openings.monster.com/monster/47d814a5-fffb-4a10-9b84-fc8165e3e4b2,"32-43 83rd St, New York, NY 11370
"
"Manhattan College
",New York,3,http://job-openings.monster.com/monster/92860ac4-f2a4-4775-8309-7cc41f662e17,"41-46 50th St, New York, NY 11377
"
"Fordham University
",New York,5,http://job-openings.monster.com/monster/7d762252-3315-4d49-8cfe-b6c48bb617df,"4645 Independence Ave, New York, NY 10471
"
"California State University, Long Beach
",Los Angeles,4,http://jobview.monster.com/Administrative-Assistant-File-Clerk-Job-City-of-Industry-CA-US-167501298.aspx,"15415 Dogwood St, Los Angeles, CA 92683
"
"Pepperdine University
",Los Angeles,2,http://jobview.monster.com/accountant-job-in-sherman-oaks-job-woodland-hills-ca-us-169537102.aspx,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,7,http://jobview.monster.com/Shipping-Clerk-Job-Harbor-City-CA-US-169482985.aspx,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,2,http://job-openings.monster.com/monster/6fd6a603-8ddd-4d65-ad41-dd6048814dff,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,1,http://job-openings.monster.com/monster/2ddb48df-4aaa-4d3e-aa91-c540f8bff13a,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,1,http://job-openings.monster.com/monster/0dc60b13-8dc9-4ad6-89c4-b135dc98819c,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,5,http://jobview.monster.com/Data-Entry-Clerk-36K-Job-Rowland-Heights-CA-US-169656159.aspx,"433 Sunridge St, Los Angeles, CA 90293
"
"Loyola Marymount University
",Los Angeles,6,http://jobview.monster.com/Material-Clerk-Job-Anaheim-CA-US-169416634.aspx,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",Los Angeles,6,http://jobview.monster.com/Accounts-Receivable-Clerk-Job-Pico-Rivera-CA-US-169427481.aspx,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Northridge
",Los Angeles,1,http://jobview.monster.com/Pick-Pack-Clerk-13-35-hr-1st-amp-3rd-shift-LA-Job-Los-Angeles-Metro-Area-CA-US-169644928.aspx,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,1,http://jobview.monster.com/Accounts-Receivable-Clerk-Job-Long-Beach-CA-US-167591755.aspx,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,1,http://job-openings.monster.com/monster/5b9cd142-39aa-425f-bf27-8ce60eca68e9,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,7,http://jobview.monster.com/Accounts-Receivable-Clerk-Job-Los-Angeles-CA-US-169656633.aspx,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,5,http://job-openings.monster.com/monster/ec026f52-088a-4772-9125-c523b56ff56f,"6414 Roble Ave, Los Angeles, CA 90042
"
"Loyola Marymount University
",Los Angeles,2,http://job-openings.monster.com/monster/abc41931-0feb-4ed7-8902-d24341d77bfa,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,2,http://job-openings.monster.com/monster/f67eb8dd-138a-40a8-bfba-e7729d3321e4,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Northridge
",Los Angeles,3,http://job-openings.monster.com/monster/b624cac3-75b9-436f-8db3-9ab965a87176,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Long Beach
",Los Angeles,4,http://job-openings.monster.com/monster/ee433bd2-a594-42d6-ab5a-2fef128f545c,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Northridge
",Los Angeles,0,http://job-openings.monster.com/monster/6328399b-4fee-470a-aeeb-9d46ac020a19,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,2,http://job-openings.monster.com/monster/c54625f2-7b8b-4630-b5d7-14bffe812e71,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Northridge
",Los Angeles,7,http://job-openings.monster.com/monster/ae16123e-dc02-430b-8926-913ef2ffd4ff,"1122 10th St, Los Angeles, CA 90403
"
"Loyola Marymount University
",Los Angeles,7,http://job-openings.monster.com/monster/1fe8f8c6-e3c7-4840-a123-29c5ae1102ad,"1049 Larker Ave, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,0,http://job-openings.monster.com/monster/05ea9a79-64ce-4c12-a269-cc3a216d385d,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Long Beach
",Los Angeles,0,http://job-openings.monster.com/monster/a900a73f-f03e-4ed6-b363-0dc7a984841d,"1122 10th St, Los Angeles, CA 90403
"
"California State University, Northridge
",Los Angeles,6,http://job-openings.monster.com/monster/b3126c16-8cce-48ee-a1e6-b3c13bcfb083,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Loyola Marymount University
",Los Angeles,4,http://job-openings.monster.com/monster/0f0e49a7-371d-4f8f-be76-75ad35056e5e,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,4,http://job-openings.monster.com/monster/0f0e49a7-371d-4f8f-be76-75ad35056e5e,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,6,http://job-openings.monster.com/monster/41fd0f16-ccb8-4a89-9853-0e3da34d9934,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Loyola Marymount University
",Los Angeles,7,http://job-openings.monster.com/monster/f678ae30-e7c0-463b-8e7d-be02b2909056,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,7,http://job-openings.monster.com/monster/8ec7b627-8dfa-4b2b-8d49-797c761e0d48,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Northridge
",Los Angeles,2,http://job-openings.monster.com/monster/8ec7b627-8dfa-4b2b-8d49-797c761e0d48,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Northridge
",Los Angeles,2,http://job-openings.monster.com/monster/361da141-5021-4c71-baf3-516118bd554b,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,0,http://job-openings.monster.com/monster/456af95b-bb9c-4d40-958b-1cda2ddfb667,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,6,http://job-openings.monster.com/monster/9273050a-abca-424a-9962-4e6c27221817,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Loyola Marymount University
",Los Angeles,7,http://job-openings.monster.com/monster/ba5c6bdf-5837-4cad-81c2-afeaa04d07ca,"1049 Larker Ave, Los Angeles, CA 90042
"
"Loyola Marymount University
",Los Angeles,6,http://job-openings.monster.com/monster/b6984c8a-1fb8-41c9-80f2-a6c2642af94e,"1321 Euclid St, Los Angeles, CA 90404
"
"Loyola Marymount University
",Los Angeles,0,http://job-openings.monster.com/monster/fdec3af4-9e00-41d9-a6ed-f328ede5b05f,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,3,http://job-openings.monster.com/monster/46f8106b-aab4-41d4-a0af-7371fb34845a,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,5,http://job-openings.monster.com/monster/374f7717-7cb1-443b-ab36-8efe327a797b,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,6,http://job-openings.monster.com/monster/fdbfdf20-921d-48ae-8d6b-226108ddd39c,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,1,http://job-openings.monster.com/monster/775aa183-4f9e-4ce9-8701-02ebdd79587a,"1049 Larker Ave, Los Angeles, CA 90042
"
"Loyola Marymount University
",Los Angeles,2,http://job-openings.monster.com/monster/e569a021-8ac3-481a-869d-05f82024d6bb,"1122 10th St, Los Angeles, CA 90403
"
"California State University, Northridge
",Los Angeles,7,http://job-openings.monster.com/monster/80e343f1-bca6-4316-929c-e3cd749d2087,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,7,http://job-openings.monster.com/monster/6da3c01f-66c7-45a4-bde1-a7bd273a5d94,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,4,http://job-openings.monster.com/monster/7e280e3f-b06d-4ebd-8803-afc57ef92bde,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",Los Angeles,0,http://job-openings.monster.com/monster/21f7ea05-f74b-49de-96e4-2bf64d71b1df,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,5,http://job-openings.monster.com/monster/b8caaada-7ade-4159-a6eb-2395c6ddb6b0,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,5,http://job-openings.monster.com/monster/4078d109-7f26-45ba-bd70-d862a4984538,"6414 Roble Ave, Los Angeles, CA 90042
"
"Loyola Marymount University
",Los Angeles,1,http://job-openings.monster.com/monster/09b54906-ba19-47c1-a5ea-e342d675805d,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Long Beach
",Los Angeles,2,http://job-openings.monster.com/monster/27fa3228-0db4-4b6e-984b-f4a7f011bc67,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",Los Angeles,4,http://job-openings.monster.com/monster/04ebc0e6-ea86-4fc8-90b2-876a7a5a5e88,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Northridge
",Los Angeles,1,http://job-openings.monster.com/monster/c6c8fe40-d244-45ce-8f8c-623eb241dd0a,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,3,http://job-openings.monster.com/monster/1bf64a76-6b6a-4c0c-a2ea-c94398061972,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Long Beach
",Los Angeles,5,http://job-openings.monster.com/monster/d4697a3e-0d77-4563-a630-eb76ffc90758,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Northridge
",Los Angeles,0,http://job-openings.monster.com/monster/53d7736e-0ac8-4cd0-a488-f3f66aa97eb5,"15415 Dogwood St, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,5,http://job-openings.monster.com/monster/cea648e5-4f02-4afe-b0ca-a9417de6096c,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Long Beach
",Los Angeles,5,http://job-openings.monster.com/monster/08b6b793-7734-4bb4-8181-6dda532ace0f,"6414 Roble Ave, Los Angeles, CA 90042
"
"Loyola Marymount University
",Los Angeles,2,http://job-openings.monster.com/monster/51a12344-480f-47f5-a0ed-010dfbaf448f,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Long Beach
",Los Angeles,0,http://job-openings.monster.com/monster/2e4dafff-2c01-4c11-83b6-4404dd1bf6ac,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,7,http://job-openings.monster.com/monster/3486cce5-4700-4864-8a6e-e2fe0002e92b,"6414 Roble Ave, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,7,http://job-openings.monster.com/monster/49eb69cb-3286-4326-9ec2-8453571bbe80,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",Los Angeles,7,http://job-openings.monster.com/monster/97467577-73d6-4402-bdab-6a5d51c27ded,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"Loyola Marymount University
",Los Angeles,1,http://job-openings.monster.com/monster/84ec9080-68f5-410d-812b-c405cd9e62db,"1308 9th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",Los Angeles,4,http://job-openings.monster.com/monster/7ab4378e-cf99-4884-8984-5df3d61e566d,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Northridge
",Los Angeles,1,http://job-openings.monster.com/monster/74d77083-92e8-41d9-8814-9074290f2161,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Pepperdine University
",Los Angeles,3,http://job-openings.monster.com/monster/4eee9801-eb7a-430a-ad0d-187cef5534b6,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,2,http://job-openings.monster.com/monster/6a7aaef1-d108-4382-bb4a-717ee6962ba2,"1321 Euclid St, Los Angeles, CA 90404
"
"California State University, Northridge
",Los Angeles,4,http://job-openings.monster.com/monster/3302eb11-d7f9-456c-a2cd-e45c9a3744ed,"15415 Dogwood St, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,7,http://job-openings.monster.com/monster/90f9d0af-51b6-4730-b6ce-b3baa9090c19,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",Los Angeles,4,http://job-openings.monster.com/monster/508faa34-0620-4672-918a-de2a2f577b61,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,5,http://job-openings.monster.com/monster/f29d51db-2885-4106-91d2-81a72fce0832,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,0,http://job-openings.monster.com/monster/1bbe62ff-f586-4dbc-ae78-25cfe6fb728b,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"DePaul University
",Chicago,4,http://jobview.monster.com/HVAC-Sales-Representative-Job-Chicago-IL-US-169164223.aspx,"1612 W Estes Ave, Chicago, IL 60626
"
Valparaiso University,Chicago,4,http://jobview.monster.com/Sales-Rep-Hunting-Ag-Land-Sales-Job-Hammond-IN-US-168174921.aspx,"952 W Vernon Park Pl, Chicago, IL 60607
"
"DePaul University
",Chicago,7,http://jobview.monster.com/Customer-Service-Sales-Assistant-To-Low-40s-Fantastic-Benefits!-Job-River-Grove-IL-US-169164160.aspx,"848 S Carpenter St, Chicago, IL 60607
"
Valparaiso University,Chicago,0,http://jobview.monster.com/entry-level-marketing-sales-sports-minded-competitive-individuals-job-schaumburg-il-us-169531712.aspx,"952 W Vernon Park Pl, Chicago, IL 60607
"
"DePaul University
",Chicago,3,http://jobview.monster.com/Marketing-Advertising-Sales-Representative-Job-Orland-Park-IL-US-120461948.aspx,"952 W Vernon Park Pl, Chicago, IL 60607
"
