college,link,address
"Fordham University
",http://job-openings.monster.com/monster/3f2376c8-5962-43e9-9b4e-1c7b8ca5c911,"32-54 80th St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/d8c85b4a-4dac-4e37-a868-6e361fa908aa,"32-43 83rd St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/8875b1d5-999b-4c7a-a17e-019f0a32efea,"32-43 83rd St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/2b602ac6-bffe-4a1d-b40a-dcd66d1338b0,"228 Lincoln Pl, New York, NY 11217
"
"Manhattan College
",http://job-openings.monster.com/monster/6db673fc-2e6b-4375-ab89-7e1894670844,"9 Ploughmans Bush, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/45222543-7997-4c3e-8e3f-8ac610a8c836,"4600 Palisade Ave, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/9f3255b5-ad34-4f12-b8ea-23ca538a9937,"4600 Palisade Ave, New York, NY 10471
"
"Fordham University
",http://job-openings.monster.com/monster/0d6e5dc0-3f26-466b-b43f-9d6455eabe04,"31-23 80th St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/99dda6f0-de83-401f-8dfd-728cfc278c93,"4069 Dodgewood Rd, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/ee9af13b-3e03-4fb4-b1fd-838c851e5ede,"32-19 76th St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/84cc189e-c13d-4059-a34b-209e6c320791,"45-44 42nd St, New York, NY 11104
"
"Pace University
",http://job-openings.monster.com/monster/0bd1c0c3-4541-4f96-a5c3-83f19e9cb636,"4650 Hadley Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/1131446b-caa6-416c-96f4-1fb83fed6258,"4069 Dodgewood Rd, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/f063fb80-0405-48f8-9625-f20a44c78f82,"288 Prospect Pl, New York, NY 11238
"
"Fordham University
",http://job-openings.monster.com/monster/fbb6be2b-84c2-4fb2-ae66-1e501ccf3543,"4600 Palisade Ave, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/be3c71cc-9504-44b4-8c2e-f3a2b4e262a4,"41-15 50th St, New York, NY 11377
"
"Pace University
",http://job-openings.monster.com/monster/808eaf3f-c639-4922-a82f-2acf272a3c39,"288 Prospect Pl, New York, NY 11238
"
"Baruch College
",http://job-openings.monster.com/monster/fd640332-4cbd-4a0e-af53-e6e1c8e747f3,"4069 Dodgewood Rd, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/c287b115-f2bc-436c-9bae-528ba01278fc,"41-46 50th St, New York, NY 11377
"
"Manhattan College
",http://job-openings.monster.com/monster/2e4274ae-e3d4-4f43-95d5-d1717eff868d,"31-23 80th St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/b7aa2628-8c42-4e30-a841-8f3de3ee1ecb,"228 Lincoln Pl, New York, NY 11217
"
"Manhattan College
",http://job-openings.monster.com/monster/8200d8e6-8cb1-40d1-8c83-8728b2f7b1f8,"32-19 76th St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/f55a585d-0773-440a-9946-2ae67b6dc93e,"228 Lincoln Pl, New York, NY 11217
"
"Manhattan College
",http://job-openings.monster.com/monster/88bd46cd-8d76-414f-b9e4-fda2a72c56b5,"4600 Palisade Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/b59bed30-22bf-47de-a8f8-4e6140412e45,"47-11 45th St, New York, NY 11377
"
"Pace University
",http://job-openings.monster.com/monster/6d329bd8-04fc-45a4-a60e-21dd779a6f51,"4645 Independence Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/d2f97272-9d0a-45e5-bf08-2b99ef4497fa,"31-23 80th St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/a58ba795-d00e-40ff-918c-47aebe7ae231,"9 Ploughmans Bush, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/81783c72-5a74-4300-bbc9-47fbc315a81b,"32-43 83rd St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/ef13a9e4-b116-4679-94a7-e00e5fa47291,"4069 Dodgewood Rd, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/b8544aec-832c-45ac-847b-e25c99cdfc4b,"31-23 80th St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/b7a9446e-1a9c-4c21-8008-eca050d496c8,"41-22 42nd St, New York, NY 11104
"
"Pace University
",http://job-openings.monster.com/monster/160fd1a5-dcf5-40ec-b4a2-0c538e9cad44,"32-19 76th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/2d5d7b1d-d312-4bb7-9c94-0d04b90459b9,"288 Prospect Pl, New York, NY 11238
"
"Pace University
",http://job-openings.monster.com/monster/24da6bf8-add6-4d06-bab3-48182da12681,"47-11 45th St, New York, NY 11377
"
"Fordham University
",http://job-openings.monster.com/monster/af8dacbd-6bfd-4bc6-bb88-62b1d19cff55,"31-23 80th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/a24fc6e4-42d7-45a1-a06d-e04805e00ace,"31-23 80th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/823b01b9-a392-45e9-82c5-cb52644445cb,"32-19 76th St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/654e4a29-f951-4b67-b024-5cb006c6273f,"32-43 83rd St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/64214e87-4d28-4e71-8441-6eb9c5d3dec5,"4650 Hadley Ave, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/4612869b-7622-43c5-b9c6-0726882567b7,"41-46 50th St, New York, NY 11377
"
"Fordham University
",http://job-openings.monster.com/monster/4707e3dd-b082-4837-bd62-42fd1ce87052,"45-44 42nd St, New York, NY 11104
"
"Fordham University
",http://job-openings.monster.com/monster/cbfa34f0-983b-4440-9f5b-6c39b30943d4,"45-44 42nd St, New York, NY 11104
"
"Baruch College
",http://job-openings.monster.com/monster/fda351cb-e1e6-43e9-9212-085fa759002b,"45-44 42nd St, New York, NY 11104
"
"Manhattan College
",http://job-openings.monster.com/monster/ba65e8a5-0a42-4cba-a77d-3faff6216b85,"32-54 82nd St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/667b4884-4100-4d3c-b6ad-f0c350b4eb6a,"32-54 82nd St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/30937e3e-2898-4014-af7a-a8ce8d4f98b2,"41-46 50th St, New York, NY 11377
"
"Pace University
",http://job-openings.monster.com/monster/b5a6ef90-f89a-4cde-8639-703e5e489e41,"153 Underhill Ave, New York, NY 11238
"
"Pace University
",http://job-openings.monster.com/monster/ea4037f6-8b0e-4e5f-8fc7-c64b88f8c3b1,"31-23 80th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/7baeda8a-4593-4556-b043-bd5b2c9ead3c,"4069 Dodgewood Rd, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/a120a665-0ea5-4910-846a-1a669ede3687,"4600 Palisade Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/8bc78c14-9550-40a9-8c0f-2bbd931fba58,"32-43 83rd St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/003fc081-e0d5-49bb-a437-23bf9c8164b8,"4600 Palisade Ave, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/3b2584d6-7f9b-4257-bf00-697081587ae3,"45-44 42nd St, New York, NY 11104
"
"Baruch College
",http://job-openings.monster.com/monster/8b31127d-332c-41b9-bf7f-c6bc1bdd10ce,"4600 Palisade Ave, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/4bbf598b-f79e-4053-ad4b-7d8c1d63e01f,"153 Underhill Ave, New York, NY 11238
"
"Manhattan College
",http://job-openings.monster.com/monster/b02c8afa-0a84-49ee-89f6-0905d5563d4e,"32-54 80th St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/2415c297-d9cb-4eef-affc-e0a373dfb48e,"228 Lincoln Pl, New York, NY 11217
"
"California State University, Long Beach
",http://jobview.monster.com/OFFICE-CLERK-PAYING-UP-TO-40-000-Job-Los-Angeles-CA-US-169443230.aspx,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Northridge
",http://jobview.local-jobs.monster.com/OFFICE-CLERK-Job-Los-Angeles-CA-US-169284271.aspx,"1308 9th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://jobview.monster.com/Front-Desk-Clerk-Night-Audit-Job-Anaheim-CA-US-168507290.aspx,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Loyola Marymount University
",http://jobview.monster.com/Pharmacy-Retail-Clerk-Los-Angeles-CA-Job-Los-Angeles-CA-US-169143624.aspx,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Pepperdine University
",http://jobview.monster.com/accounts-receivable-specialist-job-in-northridge-ca-job-woodland-hills-ca-us-168880856.aspx,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Northridge
",http://jobview.monster.com/accounts-receivable-specialist-job-in-woodland-hills-job-woodland-hills-ca-us-168629207.aspx,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",http://jobview.monster.com/administrative-assistant-50-60k-job-woodland-hills-ca-us-169539991.aspx,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Pepperdine University
",http://jobview.monster.com/processing-clerk-in-woodland-hills-ca-job-woodland-hills-ca-us-169166910.aspx,"1218 12th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://jobview.monster.com/Residential-Loan-Clerical-Assistant-Job-Los-Angeles-CA-US-169482660.aspx,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"Pepperdine University
",http://jobview.monster.com/Data-Entry-Clerk-Job-Los-Angeles-CA-US-169483388.aspx,"1308 9th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://jobview.monster.com/Data-Entry-Clerk-Fun-Working-Environment-36K!-Job-Santa-Fe-Springs-CA-US-169546985.aspx,"5236 Park Ave, Los Angeles, CA 92845
"
"Pepperdine University
",http://jobview.monster.com/Accounting-Clerk-Job-City-of-Industry-CA-US-169531181.aspx,"1308 9th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://jobview.monster.com/data-billing-specialist-job-glendora-ca-us-168823095.aspx,"6414 Roble Ave, Los Angeles, CA 90042
"
"Pepperdine University
",http://jobview.monster.com/administrative-assistant-legal-assistant-job-calabasas-ca-us-153590114.aspx,"1308 9th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/e7d4475e-2692-4e8d-999a-916d855a31d1,"1308 9th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/2a901e96-e8c7-4d8d-992b-cb4b36ff1e78,"1321 Euclid St, Los Angeles, CA 90404
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/c4c0fc5f-9b3b-4229-b170-651e5547636d,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Northridge
",http://jobview.monster.com/Accounts-Payable-Clerk-Job-Torrance-CA-US-169423205.aspx,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://jobview.monster.com/AP-AR-Clerk-Dynamic-Work-Environment-65K!-Job-Downey-CA-US-169574343.aspx,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/c43b8e33-b8a6-4c08-846f-ee8a021c2294,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/e889f06f-0bc8-4417-b090-d30bb315bddc,"1308 9th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/ca77bb82-f82a-4815-8dbd-bd46ee9c3e10,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/ede76701-d611-4924-a72d-4719fa3fab93,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Pepperdine University
",http://job-openings.monster.com/monster/9f448f2b-d7d2-4a9e-8651-2b2cfa73ffd8,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/5a0c2091-c0ec-4f93-addf-937ce0785b0e,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/1c43a46e-ea59-448c-837f-781256538d1a,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Pepperdine University
",http://job-openings.monster.com/monster/f2888a67-8213-461f-b029-b1c2939a724e,"5236 Park Ave, Los Angeles, CA 92845
"
"Pepperdine University
",http://job-openings.monster.com/monster/5288e71c-bd57-4452-a007-64ee4ddd9084,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/b3126c16-8cce-48ee-a1e6-b3c13bcfb083,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/d7ddf43a-4841-45ae-8eb1-3a9659ec9d16,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Northridge
",http://job-openings.monster.com/monster/8669fb85-e995-4ef8-ab0b-b370dd6d7086,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/8a4bfdee-80e1-47a7-97ab-42797a35fa3d,"1122 10th St, Los Angeles, CA 90403
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/d3d0aa54-57b9-43a6-986a-34aefefe0cdb,"7553 Trask Ave, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/2e578c4f-277d-470e-9feb-219465f837d9,"421 Lewis St, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/d12220b2-d915-4d26-ae3f-0dbd1208f8e1,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",http://job-openings.monster.com/monster/e2dfdd12-8427-4311-9d8a-65c1ca573b61,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/bc3a0445-c163-4ec7-935b-dcd3caa4c358,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/c064cb8b-7e2f-468c-a8c3-4a4910fe0f2c,"1122 10th St, Los Angeles, CA 90403
"
"California State University, Northridge
",http://job-openings.monster.com/monster/c12c4a4f-04c5-4d10-ab7e-6d2c4a31fdac,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Northridge
",http://job-openings.monster.com/monster/f8e63edc-d9d9-4065-8961-db62e8d399fa,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/3514c1df-9df5-4f9f-aa1b-09b753218e39,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/aa4b152e-1e90-42a2-9d04-fb737fbf0bad,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/69581b5d-539e-487a-880e-82d65d0c11bc,"1122 10th St, Los Angeles, CA 90403
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/52f12520-c871-4cb4-8064-44fc2ff28cda,"15415 Dogwood St, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/3a2b99a9-7604-4964-94ec-f1e83c586cd2,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/d5dada51-c411-4ded-8379-a09e1b750b7a,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/bc2131f9-a9f9-437e-854e-3ab51b17931d,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Northridge
",http://job-openings.monster.com/monster/fdec3af4-9e00-41d9-a6ed-f328ede5b05f,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/217ef559-1ca3-4904-af89-5694d19a2857,"6414 Roble Ave, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/062c6520-45a6-47a4-88cd-4c611039ec7a,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Northridge
",http://job-openings.monster.com/monster/cfb26051-164c-48d9-9f4c-0265a4aa2558,"6414 Roble Ave, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/ac65ddec-1fa2-4088-bf5a-a2b4efe96421,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Northridge
",http://job-openings.monster.com/monster/9b17f7fb-7353-4548-9f47-91bf5cbd0044,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/00d38e8d-ab24-4a47-bfcf-05c5a45d9dfb,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Northridge
",http://job-openings.monster.com/monster/89ab2e03-6d76-4250-a3bd-914ef31df62c,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/2523b3d7-68ce-4dcc-9399-6d18d0384cee,"1308 9th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/ff4477ca-4256-4998-907b-10a5dc92b640,"1122 10th St, Los Angeles, CA 90403
"
"California State University, Northridge
",http://job-openings.monster.com/monster/fc563b24-f113-4b8b-89ec-92c475ed96de,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Pepperdine University
",http://job-openings.monster.com/monster/04ebc0e6-ea86-4fc8-90b2-876a7a5a5e88,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/c6c8fe40-d244-45ce-8f8c-623eb241dd0a,"1049 Larker Ave, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/2b883e5c-6f45-48a9-ab92-d72c98be641a,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/140cea0a-1b68-4a56-a48b-d9daae67b8ba,"5236 Park Ave, Los Angeles, CA 92845
"
"Pepperdine University
",http://job-openings.monster.com/monster/9736fc20-e15d-44c0-a2e2-25cac6a7851e,"8210 Delgany Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/c27d807a-9ff1-4014-b3b4-181a25a00883,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/8526f707-dc84-449d-84fc-a2f1e05f7cd8,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/9a6a8edd-c5e3-4f74-a5e5-e5bf9b139158,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/c232e9df-f569-45a0-9d9d-dea5ef7e7f5b,"1122 10th St, Los Angeles, CA 90403
"
"Pepperdine University
",http://job-openings.monster.com/monster/256c1e68-7dd6-4a95-93cd-cbbe2c8625cc,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/a20fca6f-2e28-488c-a917-17c466dcb0d3,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/21b4e98c-70f9-4558-af0c-07de5f644045,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/1f9c94f9-fe66-4e1c-b0e0-a07bb0e6cafe,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/fac82990-377f-48f8-a873-733bb789097f,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/28d9d928-de63-4817-8388-f4b4a683c558,"1321 Euclid St, Los Angeles, CA 90404
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/a037e676-4bde-4c88-b968-aeca4fc939b7,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/a59deb68-6a14-4634-bbc6-f4181995e778,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Pepperdine University
",http://job-openings.monster.com/monster/7ab4378e-cf99-4884-8984-5df3d61e566d,"1049 Larker Ave, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/ca155f6d-4e36-4a96-be5d-581c1e00aeaa,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/68e3f58d-511d-453f-89e5-17b6302c2105,"1218 12th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/b66f2749-f7b7-4397-96ab-c5289d3852ed,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/ef6e36d2-a2c8-4a6e-b95a-c19963d67bb1,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/6a7aaef1-d108-4382-bb4a-717ee6962ba2,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/90f9d0af-51b6-4730-b6ce-b3baa9090c19,"7553 Trask Ave, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/bf4eeb3e-ac38-486b-91c1-2dc4dd10d80c,"1321 Euclid St, Los Angeles, CA 90404
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/c910de31-3da4-48ae-b9cd-8f52b9711b18,"1308 9th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/1cb4d418-b4b1-412b-a398-fbba00519163,"1049 Larker Ave, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/cfc179c2-8a48-4ae5-9fd4-c08d0691ee97,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/1bbe62ff-f586-4dbc-ae78-25cfe6fb728b,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Northridge
",http://job-openings.monster.com/monster/abcc5074-cdef-4b9a-a771-fc52c05a5c97,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/79dd598e-b88f-49e6-932d-37fc4e452372,"433 Sunridge St, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/fd75359a-76ab-40e3-88f0-7fcae1b56626,"8136 Zitola Terrace, Los Angeles, CA 90293
"
