college,type,resume,link,address
"Manhattan College
",New York,6,http://job-openings.monster.com/monster/42eec092-b253-4883-bd0d-cc6018a2dcbc,"32-54 80th St, New York, NY 11370
"
"Pace University
",New York,3,http://job-openings.monster.com/monster/40186590-8447-41f6-b4a6-a1e8a080cd70,"45-44 42nd St, New York, NY 11104
"
"Manhattan College
",New York,2,http://job-openings.monster.com/monster/4f9ea3cd-ff72-4047-9335-b06003cd43c0,"32-19 76th St, New York, NY 11370
"
"Baruch College
",New York,0,http://job-openings.monster.com/monster/5a58ca2d-73b6-4573-99f0-766722bdc003,"228 Lincoln Pl, New York, NY 11217
"
"Baruch College
",New York,1,http://job-openings.monster.com/monster/c9035992-286f-4ef9-83fb-c6763a60ea40,"153 Underhill Ave, New York, NY 11238
"
"Baruch College
",New York,4,http://job-openings.monster.com/monster/4cf4e12d-9b49-44da-ad88-ca034d3d913b,"45-44 42nd St, New York, NY 11104
"
"Baruch College
",New York,5,http://job-openings.monster.com/monster/9230e301-8c79-4e74-94fc-8fb165ca61df,"41-22 42nd St, New York, NY 11104
"
"Manhattan College
",New York,5,http://job-openings.monster.com/monster/bc30b877-d44a-481e-9b10-d23659d335b7,"681 Bergen St, New York, NY 11238
"
"Fordham University
",New York,3,http://job-openings.monster.com/monster/95d73819-3903-43a1-bf86-19b4fc394241,"32-54 80th St, New York, NY 11370
"
"Baruch College
",New York,7,http://job-openings.monster.com/monster/3e2725a1-bb1f-42db-b191-78071c7a5a6c,"4645 Independence Ave, New York, NY 10471
"
"Pace University
",New York,7,http://job-openings.monster.com/monster/11879501-ef2c-4606-9fd4-29a30d3c83e0,"32-19 76th St, New York, NY 11370
"
"Pace University
",New York,6,http://job-openings.monster.com/monster/76395429-5b97-481e-9ae3-140e386e7df9,"32-54 82nd St, New York, NY 11370
"
"Pace University
",New York,1,http://job-openings.monster.com/monster/3f2376c8-5962-43e9-9b4e-1c7b8ca5c911,"41-46 50th St, New York, NY 11377
"
"Manhattan College
",New York,7,http://job-openings.monster.com/monster/5013d34a-475c-48cf-bb36-76309ef451f6,"41-15 50th St, New York, NY 11377
"
"Pace University
",New York,3,http://job-openings.monster.com/monster/9f9e4f21-7044-4439-af04-c64ca0b2b175,"32-43 83rd St, New York, NY 11370
"
"Baruch College
",New York,5,http://job-openings.monster.com/monster/46a15610-d948-4ca4-9434-e21f924f4e86,"41-22 42nd St, New York, NY 11104
"
"Baruch College
",New York,0,http://job-openings.monster.com/monster/0bd1c0c3-4541-4f96-a5c3-83f19e9cb636,"4069 Dodgewood Rd, New York, NY 10471
"
"Manhattan College
",New York,2,http://job-openings.monster.com/monster/5fc6c55c-0f4b-4c97-9015-fc06f54c6b38,"4650 Hadley Ave, New York, NY 10471
"
"Fordham University
",New York,2,http://job-openings.monster.com/monster/6736f439-fca2-4482-8ca8-cb46bdf07f40,"681 Bergen St, New York, NY 11238
"
"Baruch College
",New York,6,http://job-openings.monster.com/monster/808eaf3f-c639-4922-a82f-2acf272a3c39,"4069 Dodgewood Rd, New York, NY 10471
"
"Pace University
",New York,5,http://job-openings.monster.com/monster/daf413af-f170-45a9-ac2e-aa8ddbf12506,"4650 Hadley Ave, New York, NY 10471
"
"Baruch College
",New York,4,http://job-openings.monster.com/monster/d77afd47-35d0-477b-8c6f-8c5355dfd200,"41-46 50th St, New York, NY 11377
"
"Pace University
",New York,5,http://job-openings.monster.com/monster/37f67e67-ecbd-4da5-a78f-29c98bddfde1,"4600 Palisade Ave, New York, NY 10471
"
"Fordham University
",New York,2,http://job-openings.monster.com/monster/464bec6d-10c6-4996-a442-21cfa409982f,"45-44 42nd St, New York, NY 11104
"
"Manhattan College
",New York,5,http://job-openings.monster.com/monster/f3a6125f-0c4f-48bd-9017-1c58837676e5,"4645 Independence Ave, New York, NY 10471
"
"Pace University
",New York,2,http://job-openings.monster.com/monster/8200d8e6-8cb1-40d1-8c83-8728b2f7b1f8,"32-54 82nd St, New York, NY 11370
"
"Pace University
",New York,5,http://job-openings.monster.com/monster/ab4fb204-de1b-4145-a910-dd2c5614fc71,"4600 Palisade Ave, New York, NY 10471
"
"Pace University
",New York,1,http://job-openings.monster.com/monster/9837b523-d486-4922-94e2-64cb54a613ad,"153 Underhill Ave, New York, NY 11238
"
"Manhattan College
",New York,2,http://job-openings.monster.com/monster/e3dc764b-44ff-47ba-a813-2ceb697326a7,"41-46 50th St, New York, NY 11377
"
"Pace University
",New York,6,http://job-openings.monster.com/monster/27f4dfe7-c80d-4d81-839c-b993684af2fe,"153 Underhill Ave, New York, NY 11238
"
"Manhattan College
",New York,1,http://job-openings.monster.com/monster/7de49ad6-6d99-4439-9c2d-1a0c915cced9,"9 Ploughmans Bush, New York, NY 10471
"
"Manhattan College
",New York,5,http://job-openings.monster.com/monster/7acd98c4-4f08-4fee-ac2f-8ed52bf72354,"31-23 80th St, New York, NY 11370
"
"Fordham University
",New York,3,http://job-openings.monster.com/monster/cdd8a998-c53a-4b10-9fd4-dae851827e21,"32-19 76th St, New York, NY 11370
"
"Manhattan College
",New York,1,http://job-openings.monster.com/monster/b8544aec-832c-45ac-847b-e25c99cdfc4b,"4645 Independence Ave, New York, NY 10471
"
"Manhattan College
",New York,7,http://job-openings.monster.com/monster/3fc63ac2-dc68-4ac7-907d-bf7267d6f042,"4645 Independence Ave, New York, NY 10471
"
"Baruch College
",New York,5,http://job-openings.monster.com/monster/c0bce1a2-b337-49a8-805d-c75bc4356060,"4600 Palisade Ave, New York, NY 10471
"
"Baruch College
",New York,6,http://job-openings.monster.com/monster/7eaad228-17c7-4817-b456-833adb2e86aa,"32-19 76th St, New York, NY 11370
"
"Pace University
",New York,7,http://job-openings.monster.com/monster/6beea9af-f137-481a-a32d-3a220b210266,"4645 Independence Ave, New York, NY 10471
"
"Baruch College
",New York,2,http://job-openings.monster.com/monster/34342502-1925-4880-a8a8-39c4f95fff48,"228 Lincoln Pl, New York, NY 11217
"
"Fordham University
",New York,1,http://job-openings.monster.com/monster/19b85d25-cb65-4482-9c56-f915eb524753,"47-11 45th St, New York, NY 11377
"
"Manhattan College
",New York,7,http://job-openings.monster.com/monster/b499cfe4-ecd0-4225-b7e8-2918ed721173,"4650 Hadley Ave, New York, NY 10471
"
"Baruch College
",New York,6,http://job-openings.monster.com/monster/d8794bf1-c660-419c-bf81-833a85616265,"4600 Palisade Ave, New York, NY 10471
"
"Manhattan College
",New York,0,http://job-openings.monster.com/monster/250d812b-0e31-4a96-bf98-71c07c0e442c,"228 Lincoln Pl, New York, NY 11217
"
"Manhattan College
",New York,5,http://job-openings.monster.com/monster/c009ec55-48f2-452f-a765-abf9794bf1a8,"32-43 83rd St, New York, NY 11370
"
"Baruch College
",New York,3,http://job-openings.monster.com/monster/cb79960c-8cf7-470d-94d6-984971a433d5,"32-19 76th St, New York, NY 11370
"
"Fordham University
",New York,0,http://job-openings.monster.com/monster/b5a6ef90-f89a-4cde-8639-703e5e489e41,"288 Prospect Pl, New York, NY 11238
"
"Pace University
",New York,1,http://job-openings.monster.com/monster/8421a223-5028-4cad-965e-6aa0bd0737dc,"681 Bergen St, New York, NY 11238
"
"Manhattan College
",New York,7,http://job-openings.monster.com/monster/43959fee-064d-4ded-943e-f4c03d4880a8,"681 Bergen St, New York, NY 11238
"
"Baruch College
",New York,3,http://job-openings.monster.com/monster/b024fd42-2981-4624-88d3-8037d2caf72f,"41-15 50th St, New York, NY 11377
"
"Baruch College
",New York,4,http://job-openings.monster.com/monster/e4ac5052-88d9-4a8e-9824-edacb2608bab,"47-11 45th St, New York, NY 11377
"
"Manhattan College
",New York,4,http://job-openings.monster.com/monster/58d1c52b-cf75-46dc-982f-d0e51e7bfabf,"41-46 50th St, New York, NY 11377
"
"Pace University
",New York,0,http://job-openings.monster.com/monster/7c296bde-96c7-40fb-9238-c24064a7ab42,"4645 Independence Ave, New York, NY 10471
"
"Pace University
",New York,6,http://job-openings.monster.com/monster/b02c8afa-0a84-49ee-89f6-0905d5563d4e,"41-15 50th St, New York, NY 11377
"
"Baruch College
",New York,5,http://job-openings.monster.com/monster/7fb96952-693d-4323-abdc-0843090a8e96,"228 Lincoln Pl, New York, NY 11217
"
"Fordham University
",New York,4,http://job-openings.monster.com/monster/6d7aa346-18da-41f4-8ab4-d24faf46cfa2,"47-11 45th St, New York, NY 11377
"
"Baruch College
",New York,7,http://job-openings.monster.com/monster/2415c297-d9cb-4eef-affc-e0a373dfb48e,"9 Ploughmans Bush, New York, NY 10471
"
"Manhattan College
",New York,5,http://job-openings.monster.com/monster/bb5bf46f-8706-4f11-b32b-9aa8f3175f6d,"32-19 76th St, New York, NY 11370
"
"Pace University
",New York,5,http://job-openings.monster.com/monster/e916bc52-53e1-4923-b69f-c77282313acf,"45-44 42nd St, New York, NY 11104
"
"Pace University
",New York,1,http://job-openings.monster.com/monster/38507da0-f289-4004-9efa-f5497bcd0918,"288 Prospect Pl, New York, NY 11238
"
"Loyola Marymount University
",Los Angeles,0,http://jobview.local-jobs.monster.com/OFFICE-CLERK-Job-Los-Angeles-CA-US-169284270.aspx,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,6,http://jobview.monster.com/Registration-Clerk-Job-Anaheim-CA-US-169416628.aspx,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",Los Angeles,3,http://jobview.monster.com/Front-Desk-Clerk-Night-Audit-Job-Anaheim-CA-US-168507290.aspx,"1218 12th St, Los Angeles, CA 90401
"
"Pepperdine University
",Los Angeles,4,http://jobview.monster.com/22423081-Clerk-Job-Century-City-CA-US-168628315.aspx,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",Los Angeles,0,http://jobview.monster.com/Contract-Clerk-Automotive-Job-Pasadena-CA-US-167761149.aspx,"5236 Park Ave, Los Angeles, CA 92845
"
"Loyola Marymount University
",Los Angeles,2,http://jobview.monster.com/US-Processing-Clerk-Experienced-Job-Los-Angeles-CA-US-169756069.aspx,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,7,http://jobview.monster.com/administrative-assistant-50-60k-job-woodland-hills-ca-us-169539991.aspx,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,5,http://jobview.monster.com/Customer-Service-Order-Entry-Clerk-Job-Duarte-CA-US-168626952.aspx,"1049 Larker Ave, Los Angeles, CA 90042
"
"Loyola Marymount University
",Los Angeles,0,http://jobview.monster.com/Payroll-Clerk-Payroll-Coordinator-Job-South-Gate-CA-US-169077346.aspx,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Long Beach
",Los Angeles,2,http://jobview.monster.com/Data-Entry-Clerk-Fun-Working-Environment-36K!-Job-Santa-Fe-Springs-CA-US-169546985.aspx,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Loyola Marymount University
",Los Angeles,4,http://jobview.monster.com/admin-assistant-file-clerk-job-covina-ca-us-169166288.aspx,"421 Lewis St, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,1,http://job-openings.monster.com/monster/8597c260-6484-4ef6-85de-5b36eca40ce7,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",Los Angeles,1,http://jobview.monster.com/Warehouse-Clerk-Driver-Up-to-15-Job-Montebello-CA-US-169393603.aspx,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,0,http://job-openings.monster.com/monster/98f192d5-e79d-477a-a2eb-14139a957052,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Northridge
",Los Angeles,6,http://jobview.monster.com/Production-Clerk-Job-Panorama-City-CA-US-154259609.aspx,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,2,http://jobview.monster.com/Accounting-Clerk-Job-Rowland-Heights-CA-US-162617255.aspx,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,6,http://job-openings.monster.com/monster/9c9a2323-2f01-4d8a-8aa4-f2774a9b94a2,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Northridge
",Los Angeles,2,http://job-openings.monster.com/monster/e889f06f-0bc8-4417-b090-d30bb315bddc,"421 Lewis St, Los Angeles, CA 90042
"
"Loyola Marymount University
",Los Angeles,1,http://job-openings.monster.com/monster/f67eb8dd-138a-40a8-bfba-e7729d3321e4,"1049 Larker Ave, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,2,http://job-openings.monster.com/monster/b624cac3-75b9-436f-8db3-9ab965a87176,"421 Lewis St, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,4,http://job-openings.monster.com/monster/8bc6a80f-b4e2-4962-a013-2a9a46ea8ba4,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,3,http://job-openings.monster.com/monster/8d87499e-4e06-407e-bd43-91f64167d8ca,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,7,http://job-openings.monster.com/monster/e948a6e7-a59e-4d0c-b8d6-c0e9b7e7234f,"1218 12th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",Los Angeles,5,http://job-openings.monster.com/monster/56e145a6-7700-4b04-abcb-412b98f7dc27,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Northridge
",Los Angeles,7,http://job-openings.monster.com/monster/f479b2d2-2e10-4481-98ee-5879801e635e,"15415 Dogwood St, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,7,http://job-openings.monster.com/monster/b6ff2e44-4e6a-4c91-8bc3-93b8a4d47d84,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",Los Angeles,2,http://job-openings.monster.com/monster/30c312db-823a-4a55-b920-2f9143e133cd,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,1,http://job-openings.monster.com/monster/afdb8191-309c-4937-8b94-d17af2c78637,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,6,http://job-openings.monster.com/monster/0f0e49a7-371d-4f8f-be76-75ad35056e5e,"5236 Park Ave, Los Angeles, CA 92845
"
"Pepperdine University
",Los Angeles,7,http://job-openings.monster.com/monster/d2334ff0-452a-45c0-b49c-c68ce2a1c1a2,"1122 10th St, Los Angeles, CA 90403
"
"Pepperdine University
",Los Angeles,5,http://job-openings.monster.com/monster/8ec7b627-8dfa-4b2b-8d49-797c761e0d48,"1049 Larker Ave, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,2,http://job-openings.monster.com/monster/efa064ef-5c87-47c2-ac42-b3c323e144d6,"1218 12th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",Los Angeles,7,http://job-openings.monster.com/monster/b69c6a13-2950-45a8-a01d-dee574571469,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Northridge
",Los Angeles,0,http://job-openings.monster.com/monster/9219089d-dc65-46d2-ab9b-8744f4c22445,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,2,http://job-openings.monster.com/monster/b8706dbc-d03a-4264-bee4-622bb64dbfd2,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",Los Angeles,2,http://job-openings.monster.com/monster/5b10bef7-93db-4575-b97d-20e8b4849a6d,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",Los Angeles,1,http://job-openings.monster.com/monster/3a0ecc4a-1923-4ca6-be6f-ec326c3f7fbb,"1218 12th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",Los Angeles,3,http://job-openings.monster.com/monster/b30ce32e-b3ad-4d7c-947b-46813f0ab3c1,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Pepperdine University
",Los Angeles,0,http://job-openings.monster.com/monster/f39ba958-7a2b-48cf-adbf-e4c0960668fb,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Northridge
",Los Angeles,6,http://job-openings.monster.com/monster/374f7717-7cb1-443b-ab36-8efe327a797b,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,3,http://job-openings.monster.com/monster/bad121df-3f3c-4500-957a-11bf96d06d37,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,7,http://job-openings.monster.com/monster/062c6520-45a6-47a4-88cd-4c611039ec7a,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,0,http://job-openings.monster.com/monster/e569a021-8ac3-481a-869d-05f82024d6bb,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Northridge
",Los Angeles,6,http://job-openings.monster.com/monster/427198ab-a4b4-46cc-8380-60374e9908f7,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Long Beach
",Los Angeles,0,http://job-openings.monster.com/monster/bf6e9c86-3945-4334-97d7-db7ddd09dd90,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,2,http://job-openings.monster.com/monster/cd332e3a-1a4d-4246-937f-eba1f4fff38f,"1049 Larker Ave, Los Angeles, CA 90042
"
"Loyola Marymount University
",Los Angeles,3,http://job-openings.monster.com/monster/a5cf4c39-0492-42df-94dd-98504bdcd694,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,6,http://job-openings.monster.com/monster/89ab2e03-6d76-4250-a3bd-914ef31df62c,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Northridge
",Los Angeles,6,http://job-openings.monster.com/monster/bf7e2084-236a-45a2-983b-59cb3c239eb2,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,0,http://job-openings.monster.com/monster/7e280e3f-b06d-4ebd-8803-afc57ef92bde,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Pepperdine University
",Los Angeles,5,http://job-openings.monster.com/monster/ff4477ca-4256-4998-907b-10a5dc92b640,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,6,http://job-openings.monster.com/monster/9c25c415-29ab-40e7-911a-2eb88b632741,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,2,http://job-openings.monster.com/monster/c6c8fe40-d244-45ce-8f8c-623eb241dd0a,"433 Sunridge St, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,6,http://job-openings.monster.com/monster/bafe7dca-2aa6-42d5-b331-0aa4347dcbdb,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,5,http://job-openings.monster.com/monster/548a54a2-7f54-4eb4-969e-1bda8f49cbea,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,1,http://job-openings.monster.com/monster/9d89d04e-8c27-4546-ae91-573ae4105998,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Long Beach
",Los Angeles,3,http://job-openings.monster.com/monster/53d7736e-0ac8-4cd0-a488-f3f66aa97eb5,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,0,http://job-openings.monster.com/monster/b5c9e1cd-c1c3-427a-abc3-ced810e694aa,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Loyola Marymount University
",Los Angeles,7,http://job-openings.monster.com/monster/a20fca6f-2e28-488c-a917-17c466dcb0d3,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,1,http://job-openings.monster.com/monster/21b4e98c-70f9-4558-af0c-07de5f644045,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",Los Angeles,7,http://job-openings.monster.com/monster/8b0328d8-5969-4a34-acad-afad8e2c9793,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",Los Angeles,0,http://job-openings.monster.com/monster/28d9d928-de63-4817-8388-f4b4a683c558,"5236 Park Ave, Los Angeles, CA 92845
"
"Loyola Marymount University
",Los Angeles,2,http://job-openings.monster.com/monster/5a068063-de3a-457c-828f-12799741adf7,"7553 Trask Ave, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,1,http://job-openings.monster.com/monster/297f2b85-175e-49d3-8e02-70553f4d80ae,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",Los Angeles,4,http://job-openings.monster.com/monster/84ec9080-68f5-410d-812b-c405cd9e62db,"1218 12th St, Los Angeles, CA 90401
"
"Pepperdine University
",Los Angeles,4,http://job-openings.monster.com/monster/d924527a-e00d-4046-83ae-ca7688b18be5,"433 Sunridge St, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,6,http://job-openings.monster.com/monster/22be41a0-2e7a-498e-8552-fed806049cd4,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",Los Angeles,3,http://job-openings.monster.com/monster/7ab4378e-cf99-4884-8984-5df3d61e566d,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",Los Angeles,2,http://job-openings.monster.com/monster/62176323-626b-4254-a27a-46997cfb3092,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",Los Angeles,6,http://job-openings.monster.com/monster/68518371-0d6f-4942-bb69-98d7b6cfdbdb,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",Los Angeles,7,http://job-openings.monster.com/monster/94d30998-3660-43f2-9c69-cc4f4ce0d0f9,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Loyola Marymount University
",Los Angeles,1,http://job-openings.monster.com/monster/06ba52ba-5030-4179-b37b-b9beda368204,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,3,http://job-openings.monster.com/monster/1305a748-3861-45ca-8e51-a806140d638a,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Long Beach
",Los Angeles,7,http://job-openings.monster.com/monster/0a750283-f02e-48ee-bf62-3050093c13b7,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Pepperdine University
",Los Angeles,7,http://job-openings.monster.com/monster/21b97324-d1ed-464c-86e1-782a0c58e113,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Long Beach
",Los Angeles,4,http://job-openings.monster.com/monster/cfc179c2-8a48-4ae5-9fd4-c08d0691ee97,"6414 Roble Ave, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,6,http://job-openings.monster.com/monster/608d308e-8823-4219-b259-b2e5d1451776,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,7,http://job-openings.monster.com/monster/fd0ea659-c12f-4cfc-8e1c-628225e05960,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",Los Angeles,5,http://job-openings.monster.com/monster/52be971f-902e-4930-a359-7bc176f52a28,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Northridge
",Los Angeles,6,http://job-openings.monster.com/monster/dec0ba17-50fc-4dc3-b934-ac9895352a98,"6414 Roble Ave, Los Angeles, CA 90042
"
"Pepperdine University
",Los Angeles,1,http://job-openings.monster.com/monster/cfbf94be-2b51-4e70-a68e-c00f0cb460e0,"1321 Euclid St, Los Angeles, CA 90404
"
"Wheaton College
",Chicago,2,http://jobview.monster.com/Market-Research-Sales-Executive-Job-Chicago-IL-US-167354699.aspx,"6332 S Lamon Ave, Chicago, IL 60638
"
"Wheaton College
",Chicago,2,http://jobview.monster.com/Assistant-Branch-Manager-Outside-Sales-Manager-Trainee-Job-Chicago-IL-US-168870610.aspx,"4842 S Lavergne Ave, Chicago, IL 60638
"
Valparaiso University,Chicago,0,http://jobview.monster.com/Manager-Trainee-Branch-Management-Sales-Great-Opportunity!-Job-Niles-IL-US-169108001.aspx,"4649 W Schubert Ave, Chicago, IL 60639
"
"University of Illinois at Chicago
",Chicago,0,http://jobview.monster.com/PROMOTIONAL-SALES-SPECIALIST-PART-TIME-Job-Rolling-Meadows-IL-US-169056933.aspx,"1454 S Emerald Ave, Chicago, IL 60607
"
Valparaiso University,Chicago,3,http://jobview.monster.com/central-regional-bakery-equipment-sales-specialist-job-us-159206408.aspx,"4807 S Kilpatrick Ave, Chicago, IL 60632
"
Valparaiso University,Chicago,0,http://jobview.local-jobs.monster.com/Account-Executive-Job-Chicago-IL-US-169160044.aspx,"1612 W Estes Ave, Chicago, IL 60626
"
