college,link,address
"Pace University
",http://job-openings.monster.com/monster/56b17302-9628-4972-b8fd-10569a8a91d6,"4650 Hadley Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/c3439bfb-7766-470d-b56b-63b4790720d9,"31-23 80th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/481b7699-3d15-49b0-a1bb-f8b8300152de,"228 Lincoln Pl, New York, NY 11217
"
"Baruch College
",http://job-openings.monster.com/monster/e106705b-235f-42da-9280-b9e1b6160c9c,"41-15 50th St, New York, NY 11377
"
"Pace University
",http://job-openings.monster.com/monster/279c2caf-7d08-45ef-a795-56b2e587e772,"4069 Dodgewood Rd, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/7883981c-97cc-40d8-9ac7-1a367b62ca41,"31-23 80th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/e874adec-8123-48f2-b2d7-e0d663a88a62,"32-54 80th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/b2b5340e-9b45-4aa2-9391-c5af41123597,"41-15 50th St, New York, NY 11377
"
"Fordham University
",http://job-openings.monster.com/monster/0ae2cb87-4b82-4c61-8d18-2eccc5cb05fa,"4600 Palisade Ave, New York, NY 10471
"
"Fordham University
",http://job-openings.monster.com/monster/96d56556-cfac-480c-a883-9f2461f2f176,"4069 Dodgewood Rd, New York, NY 10471
"
"Fordham University
",http://job-openings.monster.com/monster/5a95f30e-1668-4966-80ea-da48ae2a6c87,"9 Ploughmans Bush, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/8d777ca5-223c-4bfc-aeb2-1895d39e5b16,"32-54 82nd St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/c18854cb-7fc8-40a1-b89e-bb30d108f95c,"41-46 50th St, New York, NY 11377
"
"Manhattan College
",http://job-openings.monster.com/monster/a120a665-0ea5-4910-846a-1a669ede3687,"228 Lincoln Pl, New York, NY 11217
"
"Pace University
",http://job-openings.monster.com/monster/4fd0a1fd-8531-4cd9-b119-aab6d88fe448,"4645 Independence Ave, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/85d31892-195d-400c-8b8b-78f82f26ffdc,"4650 Hadley Ave, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/f264cfb6-d518-4f56-9ca9-4446e26291f4,"4645 Independence Ave, New York, NY 10471
"
"Fordham University
",http://job-openings.monster.com/monster/df80e770-2fbe-4642-adb9-77d12c080098,"9 Ploughmans Bush, New York, NY 10471
"
"Fordham University
",http://job-openings.monster.com/monster/9609739a-3ba4-444d-a4ca-aab9f2e0443b,"41-22 42nd St, New York, NY 11104
"
"Manhattan College
",http://job-openings.monster.com/monster/1160963e-9d54-4721-9a93-ed69c34f5ba8,"45-44 42nd St, New York, NY 11104
"
"Fordham University
",http://job-openings.monster.com/monster/cf1ac259-53e7-4f9f-b06c-9a0f86ea4f65,"4650 Hadley Ave, New York, NY 10471
"
"Loyola Marymount University
",http://jobview.monster.com/Clerical-Admin-Job-Los-Angeles-CA-US-169211989.aspx,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://jobview.monster.com/Pharmacy-Retail-Clerk-Los-Angeles-CA-Job-Los-Angeles-CA-US-169143624.aspx,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Northridge
",http://jobview.monster.com/junior-accountant-job-in-agoura-hills-ca-job-woodland-hills-ca-us-169221909.aspx,"1321 Euclid St, Los Angeles, CA 90404
"
"California State University, Long Beach
",http://jobview.monster.com/Inventory-Clerk-Job-Seal-Beach-CA-US-169249342.aspx,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://jobview.monster.com/Accounts-Receivable-Clerk-Job-Hollywood-CA-US-168616036.aspx,"433 Sunridge St, Los Angeles, CA 90293
"
"Pepperdine University
",http://jobview.monster.com/accounts-receivable-specialist-job-in-woodland-hills-job-woodland-hills-ca-us-168629207.aspx,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Northridge
",http://jobview.monster.com/Acounts-Payable-Clerk-Job-Los-Angeles-CA-US-169394520.aspx,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Northridge
",http://jobview.monster.com/Residential-Loan-Clerical-Assistant-Job-Los-Angeles-CA-US-169482660.aspx,"7553 Trask Ave, Los Angeles, CA 90293
"
"Pepperdine University
",http://jobview.monster.com/Inventory-Clerk-Job-Gardena-CA-US-169753007.aspx,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Loyola Marymount University
",http://jobview.monster.com/Data-Entry-Clerk-Job-Los-Angeles-CA-US-169483388.aspx,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Northridge
",http://job-openings.monster.com/monster/c9d08603-def6-488d-a922-f38c45cca468,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/73f6d732-03a4-40da-ac33-ee43eefb229e,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://jobview.monster.com/Accounting-Clerk-Job-Los-Angeles-CA-US-168820581.aspx,"421 Lewis St, Los Angeles, CA 90042
"
"Pepperdine University
",http://jobview.monster.com/ACCOUNTING-CLERK-NEEDED!-Job-Los-Angeles-CA-US-169744826.aspx,"433 Sunridge St, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/99cd18b9-87d1-4ce9-afd6-3b338d160f79,"1321 Euclid St, Los Angeles, CA 90404
"
"California State University, Northridge
",http://job-openings.monster.com/monster/bb7274fb-b41c-490d-8787-d8e313867464,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/ec026f52-088a-4772-9125-c523b56ff56f,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/abc41931-0feb-4ed7-8902-d24341d77bfa,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/73bad811-8f25-4eef-a71f-43a671f32a00,"6414 Roble Ave, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/ca77bb82-f82a-4815-8dbd-bd46ee9c3e10,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/73857ff6-001f-4929-80f2-8bcdb6f8561c,"8210 Delgany Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/9b1ed86c-f993-455e-b118-2a8d0c2de9e6,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/b8b8d30b-896f-4964-b26a-035d1d4d76e4,"1308 9th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/926162dc-e916-4cce-a2a2-6960c494408f,"421 Lewis St, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/286d14e2-633c-41fd-bc81-e33dd42312a9,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Pepperdine University
",http://job-openings.monster.com/monster/5a0c2091-c0ec-4f93-addf-937ce0785b0e,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Northridge
",http://job-openings.monster.com/monster/f1b37c93-402c-4251-8d45-78059e310e8c,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/05ea9a79-64ce-4c12-a269-cc3a216d385d,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/236b2044-7b3b-435d-b56c-9b6c773b29c2,"433 Sunridge St, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/1c43a46e-ea59-448c-837f-781256538d1a,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/5288e71c-bd57-4452-a007-64ee4ddd9084,"8210 Delgany Ave, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/f0ad896e-0f97-4bbe-b80b-a2433557133a,"15415 Dogwood St, Los Angeles, CA 92683
"
"Pepperdine University
",http://job-openings.monster.com/monster/a8292bce-151c-4039-b5fe-78e2014a6a32,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Northridge
",http://job-openings.monster.com/monster/833b1412-f2b4-4b97-9f1b-510007e77576,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/b960cdde-a407-42b4-9f7b-b55a9be5e779,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/f678ae30-e7c0-463b-8e7d-be02b2909056,"8210 Delgany Ave, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/d3d0aa54-57b9-43a6-986a-34aefefe0cdb,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/7d2cbf36-b026-4ba5-95c4-4a0e2251b869,"15415 Dogwood St, Los Angeles, CA 92683
"
"Pepperdine University
",http://job-openings.monster.com/monster/badd1b86-f4dc-4a4a-acb7-7fa02d3d5256,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/56e145a6-7700-4b04-abcb-412b98f7dc27,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/df62d304-4db4-4de7-a267-6d572614c68e,"1308 9th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/32d241b8-45cf-4cf4-8341-280fc8244cd8,"7553 Trask Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/03020c10-7234-439c-a5a3-ae309b65b32a,"421 Lewis St, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/9273050a-abca-424a-9962-4e6c27221817,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/6f5bfd16-f1f1-441e-941b-e0518be73d99,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/65417c5e-44e8-46ec-bb4d-0c0666d38d23,"5236 Park Ave, Los Angeles, CA 92845
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/080e98f8-2df6-4c05-a731-0ee757264476,"1218 12th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/4cc78f62-b5ff-4f04-a962-ef62bd8d0804,"421 Lewis St, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/40873511-ef0e-44dc-91f3-2560b88706a5,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/fd1c1164-4106-4fac-829b-ec88a6feb46a,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/265476df-494f-4439-8af5-f56fb7f672db,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/6e1ed203-dada-4836-bec9-890e72c1ad16,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/8054328c-dda8-499e-9bad-b0fdb8abd6b1,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/cee07ad3-e180-4c59-b680-8157f5a4a0fd,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/b203fdfb-5d19-42b1-a406-ed9487ab5959,"433 Sunridge St, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/80e343f1-bca6-4316-929c-e3cd749d2087,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/9a80fb50-fc33-4a4e-a9a4-cbe5a5436d57,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/f37948b3-5755-4f42-9e2f-e61c2367a4ca,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/f2892b89-dfca-4c5e-9a30-78f2bc3201b5,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/e7743cae-5139-4a60-95da-0e12b20b7ca2,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/c50ac599-6b13-4824-aa0c-14c61e89cd12,"1308 9th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/d4697a3e-0d77-4563-a630-eb76ffc90758,"8210 Delgany Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/2c84bbc2-e765-4a59-9f2a-3e11903f590f,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"Pepperdine University
",http://job-openings.monster.com/monster/cea648e5-4f02-4afe-b0ca-a9417de6096c,"421 Lewis St, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/79a7632a-190c-43c0-aefb-668ca5cb5c15,"1321 Euclid St, Los Angeles, CA 90404
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/442ea3d9-cfb0-4ed6-8fc1-4c53e804992a,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Pepperdine University
",http://job-openings.monster.com/monster/dd3a2c85-8920-47c2-bb2f-aa21f61abc56,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/bdfe7ef1-caf0-47fa-9cae-475f4a50d156,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/1368e16a-482d-407c-bd50-c0cae6c24681,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/3283cecb-54e1-4d36-aa34-f5bb2313ba6c,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/afc0e4f7-5441-4f68-acda-579ede8337d3,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/6b794d52-1e94-4d76-8956-16361c6abadf,"1218 12th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/f1524961-0400-48cb-a44b-6e40fd65cf46,"1122 10th St, Los Angeles, CA 90403
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/eb31b19e-0ece-4a78-a63a-7a0492070e45,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"Pepperdine University
",http://job-openings.monster.com/monster/1fb3fe21-a80e-415d-b2e7-c92616ad58ef,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/f22c6088-0db0-437a-99f3-5afca2952ea6,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/3376dc77-3e88-4b81-a589-637c90eece3f,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/3376dc77-3e88-4b81-a589-637c90eece3f,"8210 Delgany Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/a59deb68-6a14-4634-bbc6-f4181995e778,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/4fdf613d-94d5-4191-b318-823363454f3f,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/89a6bd03-ca46-4e15-8657-f2cd5a653c00,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/4dc11ffb-a14f-437d-8d91-d7f717593fd4,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/04623c2c-6830-4168-a984-0f66712d0f86,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Northridge
",http://job-openings.monster.com/monster/e0432d81-1110-4e51-9ab4-38c9331a9285,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/ca155f6d-4e36-4a96-be5d-581c1e00aeaa,"1049 Larker Ave, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/4a104ab7-d081-4612-8d77-529f31b61a74,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Pepperdine University
",http://job-openings.monster.com/monster/fa963ec8-8af4-4f63-93da-4eeb497c0c84,"5236 Park Ave, Los Angeles, CA 92845
"
"Pepperdine University
",http://job-openings.monster.com/monster/90f9d0af-51b6-4730-b6ce-b3baa9090c19,"1049 Larker Ave, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/530aebef-81d1-4db7-83a4-4e0b991b0159,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/e65f2814-fbcd-44d3-8042-2589edf37804,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/ceebe34a-346c-4fe5-b09d-ca13162ac0e9,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/83470abf-8e54-4c61-8bfb-2ca1cbe3bdee,"15415 Dogwood St, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/7b89ed9a-f30d-4f75-87b0-74d5fd1af62d,"5236 Park Ave, Los Angeles, CA 92845
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/500959b2-9816-4665-95a8-2576cacf3e54,"1325 Arizona Ave, Los Angeles, CA 90404
"
Valparaiso University,http://jobview.monster.com/Software-Sales-Manager-Hunter-Job-Chicago-IL-US-169445670.aspx,"1051 W Maxwell St, Chicago, IL 60608
"
"University of Illinois at Chicago
",http://jobview.monster.com/Assistant-Customer-Service-Sales-Manager-189-Job-Westmont-IL-US-169296776.aspx,"4511 S Karlov Ave, Chicago, IL 60632
"
"Wheaton College
",http://jobview.monster.com/Sales-Professional-Software-Analytics-Pharma-Job-Chicago-IL-US-169698625.aspx,"1612 W Estes Ave, Chicago, IL 60626
"
