college,link,address
"Pace University
",http://job-openings.monster.com/monster/e89ce296-33ab-4d2c-9c9d-62870a98d063,"153 Underhill Ave, New York, NY 11238
"
"Pace University
",http://job-openings.monster.com/monster/42c41940-7778-44fa-97fe-2e57a1aaa126,"9 Ploughmans Bush, New York, NY 10471
"
"Fordham University
",http://job-openings.monster.com/monster/9df669bd-5d0b-4ff4-a8f0-e2cdb17fc5aa,"228 Lincoln Pl, New York, NY 11217
"
"Manhattan College
",http://job-openings.monster.com/monster/d60507d0-0a7b-410e-b0f3-b662e523d81b,"31-23 80th St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/fb97e85e-e3c2-4092-9a3e-d18d31193c44,"681 Bergen St, New York, NY 11238
"
"Pace University
",http://job-openings.monster.com/monster/4f9ea3cd-ff72-4047-9335-b06003cd43c0,"32-54 82nd St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/5a58ca2d-73b6-4573-99f0-766722bdc003,"32-19 76th St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/bf0f2bb8-7413-4106-a10f-09a100858d5a,"41-46 50th St, New York, NY 11377
"
"Manhattan College
",http://job-openings.monster.com/monster/4cf4e12d-9b49-44da-ad88-ca034d3d913b,"32-54 82nd St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/75ed76de-2137-4f5e-bb7b-b8e15b817809,"288 Prospect Pl, New York, NY 11238
"
"Fordham University
",http://job-openings.monster.com/monster/ae07693a-ba66-4722-8050-a7c7a124f3d7,"41-22 42nd St, New York, NY 11104
"
"Manhattan College
",http://job-openings.monster.com/monster/ef7e3321-e1d7-4fb5-b5f4-4744d6834bed,"288 Prospect Pl, New York, NY 11238
"
"Fordham University
",http://job-openings.monster.com/monster/208689ff-c4f2-4b66-9c01-4a75c3772b20,"4069 Dodgewood Rd, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/5013d34a-475c-48cf-bb36-76309ef451f6,"228 Lincoln Pl, New York, NY 11217
"
"Manhattan College
",http://job-openings.monster.com/monster/bf1dc746-dec6-419e-8a87-bf85c92b98be,"31-23 80th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/b7a9afd4-87e6-4fbe-bdfc-811ed99db1ee,"153 Underhill Ave, New York, NY 11238
"
"Manhattan College
",http://job-openings.monster.com/monster/91315d7b-9835-4519-828a-704b809c208e,"32-19 76th St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/51d3297a-6667-4dbb-9b34-f9fc2c72a939,"681 Bergen St, New York, NY 11238
"
"Fordham University
",http://job-openings.monster.com/monster/a4fb2a1e-4016-4bcc-b172-a7de112b69fe,"45-44 42nd St, New York, NY 11104
"
"Fordham University
",http://job-openings.monster.com/monster/316f0d09-d49a-4f03-add1-d8c7d66f1510,"32-43 83rd St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/e560b6b2-e76e-4bbb-8823-d3f9214e242f,"41-46 50th St, New York, NY 11377
"
"Manhattan College
",http://job-openings.monster.com/monster/4c45fbe8-ff81-474b-ab6d-70a1a214cca1,"9 Ploughmans Bush, New York, NY 10471
"
"Fordham University
",http://job-openings.monster.com/monster/09090870-c1a9-4809-9523-117d592e653e,"4069 Dodgewood Rd, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/2cf0d21f-b67b-4c16-867a-2b43f5fc0455,"41-15 50th St, New York, NY 11377
"
"Baruch College
",http://job-openings.monster.com/monster/f5a857dd-4e0f-4297-b70b-2811ff206edd,"31-23 80th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/be3c71cc-9504-44b4-8c2e-f3a2b4e262a4,"41-22 42nd St, New York, NY 11104
"
"Pace University
",http://job-openings.monster.com/monster/4e0bf1dc-b116-4a97-a4ba-a9440bf67639,"32-19 76th St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/6e8607be-a65d-413e-b288-0b95439d3cdd,"31-23 80th St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/8da2967a-b52a-4ca0-8adb-f19f17d5d4e3,"31-23 80th St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/bdf046d8-3f86-47b7-9de7-b8a901f428d7,"4600 Palisade Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/d77afd47-35d0-477b-8c6f-8c5355dfd200,"32-43 83rd St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/228f4147-1a5c-4047-a12a-fefa37da5a8d,"4600 Palisade Ave, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/d26c7160-a007-4d44-8027-819d14954776,"32-54 82nd St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/6a9bb1a8-4356-45ad-bdbd-ff2cfadf22cc,"4069 Dodgewood Rd, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/23861220-ae9f-41b4-a616-8535d9b976cf,"681 Bergen St, New York, NY 11238
"
"Fordham University
",http://job-openings.monster.com/monster/1fbe95e7-b067-48da-8ff9-649dd2192fb5,"41-46 50th St, New York, NY 11377
"
"Manhattan College
",http://job-openings.monster.com/monster/9837b523-d486-4922-94e2-64cb54a613ad,"47-11 45th St, New York, NY 11377
"
"Fordham University
",http://job-openings.monster.com/monster/78467fea-ba58-43b0-80b0-aee7b0f3a7e0,"31-23 80th St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/c93412a2-b2e7-4b93-b306-631da8af380d,"228 Lincoln Pl, New York, NY 11217
"
"Fordham University
",http://job-openings.monster.com/monster/7de49ad6-6d99-4439-9c2d-1a0c915cced9,"31-23 80th St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/5b20cbeb-1b2f-4960-bc0c-7244299ab9cc,"32-54 82nd St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/b87a5c43-bf52-442a-9c63-3833ea57ff19,"288 Prospect Pl, New York, NY 11238
"
"Fordham University
",http://job-openings.monster.com/monster/9598a47e-49fa-41d6-907c-b103df29e0f1,"681 Bergen St, New York, NY 11238
"
"Fordham University
",http://job-openings.monster.com/monster/827c6e85-65b5-4b94-a45f-2ec827ee534d,"288 Prospect Pl, New York, NY 11238
"
"Fordham University
",http://job-openings.monster.com/monster/ef13a9e4-b116-4679-94a7-e00e5fa47291,"41-22 42nd St, New York, NY 11104
"
"Manhattan College
",http://job-openings.monster.com/monster/46bb90b3-9423-4656-8d33-bc1a2032a2ca,"41-15 50th St, New York, NY 11377
"
"Baruch College
",http://job-openings.monster.com/monster/e5f4c646-7008-4956-a476-ca23723e001f,"9 Ploughmans Bush, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/b2b5340e-9b45-4aa2-9391-c5af41123597,"32-54 80th St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/a11de56c-e0d8-41a1-9b2f-a5af0642c1d4,"32-19 76th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/cbfa34f0-983b-4440-9f5b-6c39b30943d4,"681 Bergen St, New York, NY 11238
"
"Pace University
",http://job-openings.monster.com/monster/653d381f-90c2-4690-b19d-1d3bd180887f,"681 Bergen St, New York, NY 11238
"
"Fordham University
",http://job-openings.monster.com/monster/c71b3b5e-4718-4c4f-9f9f-8fa15712d75d,"32-54 82nd St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/b5a6ef90-f89a-4cde-8639-703e5e489e41,"41-46 50th St, New York, NY 11377
"
"Baruch College
",http://job-openings.monster.com/monster/e730ec49-39c7-4a44-b641-87f3b5e3316a,"4600 Palisade Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/ea4037f6-8b0e-4e5f-8fc7-c64b88f8c3b1,"4645 Independence Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/b024fd42-2981-4624-88d3-8037d2caf72f,"4069 Dodgewood Rd, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/ca6d25cf-8c0a-432c-a785-a4dfa75bb789,"32-43 83rd St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/78c07c60-95de-44de-b14d-b75fbf28ddcc,"32-43 83rd St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/fd90cbaf-4d67-41a4-b132-dbdfe561d099,"32-54 82nd St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/db1626bb-920a-4458-bdf2-f0dc545d64fb,"41-15 50th St, New York, NY 11377
"
"Fordham University
",http://job-openings.monster.com/monster/7c296bde-96c7-40fb-9238-c24064a7ab42,"41-22 42nd St, New York, NY 11104
"
"Manhattan College
",http://job-openings.monster.com/monster/09c1c05f-8ca9-40bf-a723-8bb23191eaa2,"45-44 42nd St, New York, NY 11104
"
"Baruch College
",http://job-openings.monster.com/monster/b02c8afa-0a84-49ee-89f6-0905d5563d4e,"41-46 50th St, New York, NY 11377
"
"Baruch College
",http://job-openings.monster.com/monster/dd562beb-73f8-41de-8b35-25f3e6bde264,"4650 Hadley Ave, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/bb5bf46f-8706-4f11-b32b-9aa8f3175f6d,"45-44 42nd St, New York, NY 11104
"
"Baruch College
",http://job-openings.monster.com/monster/8b237b36-7584-48a5-a709-065526d45c79,"9 Ploughmans Bush, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/3301abab-0f13-4265-86c5-276041573bf6,"288 Prospect Pl, New York, NY 11238
"
"Baruch College
",http://job-openings.monster.com/monster/fab66b9e-8f33-48ca-bf30-7531a9d8f99b,"32-43 83rd St, New York, NY 11370
"
"California State University, Northridge
",http://jobview.monster.com/Mailroom-Clerk-Job-Chatsworth-CA-US-168338194.aspx,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://jobview.monster.com/General-Office-Clerk-Cashier-Job-Los-Angeles-CA-US-113559561.aspx,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://jobview.monster.com/General-Office-Clerks-Job-Los-Angeles-CA-US-169096420.aspx,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Long Beach
",http://jobview.monster.com/Accounts-Receivable-Clerk-Job-Los-Angeles-CA-US-169657721.aspx,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Northridge
",http://jobview.monster.com/Pharmacy-Retail-Clerk-Los-Angeles-CA-Job-Los-Angeles-CA-US-169143624.aspx,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",http://jobview.monster.com/Medical-Claims-Data-Entry-Clerk-Needed-Job-Monterey-Park-CA-US-169754445.aspx,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://jobview.monster.com/Inventory-Clerk-ERP-Job-Torrance-CA-US-169269472.aspx,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Northridge
",http://jobview.monster.com/administrative-assistant-legal-assistant-job-calabasas-ca-us-153590114.aspx,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://jobview.monster.com/document-control-clerk-job-chatsworth-ca-us-169657224.aspx,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Northridge
",http://job-openings.monster.com/monster/e3350613-48e0-411e-b8ef-26aa881cd3ed,"1218 12th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/58c852d7-b5ff-496d-ac2a-976f594c288f,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Pepperdine University
",http://job-openings.monster.com/monster/2a901e96-e8c7-4d8d-992b-cb4b36ff1e78,"5236 Park Ave, Los Angeles, CA 92845
"
"Pepperdine University
",http://jobview.monster.com/Accounts-Receivable-Clerk-Job-La-Puente-CA-US-166566651.aspx,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/0f1fce59-862b-41b6-8a5a-e3b4e19dd00b,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://jobview.monster.com/ACCOUNTING-CLERK-Job-Glendale-CA-US-169397495.aspx,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://jobview.monster.com/Receiving-Clerk-Needed-ASAP-in-Glendale!!!!!-Job-Glendale-CA-US-169443210.aspx,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://jobview.monster.com/Accounting-Clerk-Job-Los-Angeles-CA-US-168820581.aspx,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://jobview.monster.com/Accounts-Receivable-Accounts-Payable-Clerk-40k-Job-Hermosa-Beach-CA-US-169270093.aspx,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/bb7274fb-b41c-490d-8787-d8e313867464,"15415 Dogwood St, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/a8592885-16f8-48d4-816a-8324eec9ee67,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/e889f06f-0bc8-4417-b090-d30bb315bddc,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/6841156b-99b6-42ef-b028-c0a22a8b21e1,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/c6c8a1b4-77fe-46e6-a5c6-adf16c5c1047,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/8bc6a80f-b4e2-4962-a013-2a9a46ea8ba4,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/e43d6991-3582-4fd1-95e2-94cde4bcd735,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/8d87499e-4e06-407e-bd43-91f64167d8ca,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/63cad4cc-adf5-4fb4-8b3d-9cf8bdfb181e,"1321 Euclid St, Los Angeles, CA 90404
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/badd1b86-f4dc-4a4a-acb7-7fa02d3d5256,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/56e145a6-7700-4b04-abcb-412b98f7dc27,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Northridge
",http://job-openings.monster.com/monster/b8bc5aa6-c59d-4005-81e5-596cf2611b69,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/8669fb85-e995-4ef8-ab0b-b370dd6d7086,"421 Lewis St, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/ff5bfe1f-406e-435b-affe-af5db0f454c3,"7553 Trask Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/d3d0aa54-57b9-43a6-986a-34aefefe0cdb,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/09f62428-436a-44ac-ba5b-0025321d9897,"6414 Roble Ave, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/56e145a6-7700-4b04-abcb-412b98f7dc27,"5236 Park Ave, Los Angeles, CA 92845
"
"Pepperdine University
",http://job-openings.monster.com/monster/ff0554b8-4e50-4267-8437-a6010cdc2957,"1321 Euclid St, Los Angeles, CA 90404
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/3edb47f8-5515-4ad0-ac13-913e5c49e3ba,"6414 Roble Ave, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/f85c8d3e-7007-4b41-b140-747f43e688ea,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/3514c1df-9df5-4f9f-aa1b-09b753218e39,"5236 Park Ave, Los Angeles, CA 92845
"
"Pepperdine University
",http://job-openings.monster.com/monster/23ac7f4b-1893-4286-b328-45d76bd023a8,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/936a131b-8151-40df-aa29-8ece9f41a07d,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/afb541a8-52a5-4acd-aa7c-09f8513b760f,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/db1d87dc-0ae7-47da-8753-82dac49a51e7,"15415 Dogwood St, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/892620b5-05cc-40c7-bd74-a2d651f4a75f,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/675ad326-f46e-4d6b-b496-224e9db94db9,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/6ae5a34f-bff4-4ad9-a47f-04bcf7281879,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/e7743cae-5139-4a60-95da-0e12b20b7ca2,"421 Lewis St, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/f7cbfa0c-42a7-44c6-9c06-3da04477e741,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Pepperdine University
",http://job-openings.monster.com/monster/dff12178-8bce-49b3-b72f-c2b3558cac45,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/8b13f757-f178-4d8a-8ef3-1cd18a97b25f,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/d073c24a-d13d-44fa-8558-5c78258a45a9,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/6be126ce-311a-4ee8-9a38-ba91737be35e,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/c27d807a-9ff1-4014-b3b4-181a25a00883,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/5e1f3b9c-8aff-47a6-9277-9bbc398434ca,"1049 Larker Ave, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/8526f707-dc84-449d-84fc-a2f1e05f7cd8,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/2f4cd29c-c3ae-495b-9019-42d788dc5e78,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Northridge
",http://job-openings.monster.com/monster/79a7632a-190c-43c0-aefb-668ca5cb5c15,"7553 Trask Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/b5d7847b-2b09-4dfd-b3d2-edad67bb7567,"1218 12th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/8ad59124-7abd-4ec2-8b05-42213f3af1b6,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"Pepperdine University
",http://job-openings.monster.com/monster/a037e676-4bde-4c88-b968-aeca4fc939b7,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/d0cd1603-274c-4651-953a-a3e56bfc9a4b,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/6d38bd39-ec52-48bc-a4e0-874a18613c5c,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Northridge
",http://job-openings.monster.com/monster/1fb3fe21-a80e-415d-b2e7-c92616ad58ef,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/f4ef2530-28cb-45fc-8db0-58b7cf2cbfb9,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/d78a0d55-4494-444c-98ae-2145f2effea8,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/a9bb8c48-8563-423c-ac8f-d1d278d73b49,"7553 Trask Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/e2070506-f81f-4e8b-be8f-f6bf74151530,"1122 10th St, Los Angeles, CA 90403
"
"California State University, Northridge
",http://job-openings.monster.com/monster/284142c8-87e5-4ea8-be74-7905eb44817d,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Northridge
",http://job-openings.monster.com/monster/38f51daa-39d6-43ef-8357-86e2529c6f92,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Northridge
",http://job-openings.monster.com/monster/bf4eeb3e-ac38-486b-91c1-2dc4dd10d80c,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/c910de31-3da4-48ae-b9cd-8f52b9711b18,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/7577813c-0a82-4f6e-97d3-24a3f66064a1,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/cc56b3dc-38f0-4b74-9c8f-3b2dabe32100,"421 Lewis St, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/1ca8b6bd-19d0-4023-86db-a4bf6c990919,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/6d4a6281-55fd-464d-9ed6-29da987ec8b9,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Northridge
",http://job-openings.monster.com/monster/f7f85134-6bed-462e-8030-437d55b5ffa2,"1122 10th St, Los Angeles, CA 90403
"
Valparaiso University,http://jobview.monster.com/Assistant-Customer-Service-Sales-Manager-189-Job-Westmont-IL-US-169296776.aspx,"4728 N Hamlin Ave, Chicago, IL 60625
"
Valparaiso University,http://jobview.monster.com/Sports-Minded-Reps-Retail-Sales-Marketing-Job-hammond-IN-US-168699529.aspx,"1660 W Schreiber Ave, Chicago, IL 60626
"
"University of Illinois at Chicago
",http://jobview.monster.com/Sales-Professional-Job-Arlington-Heights-IL-US-169218326.aspx,"1515 W Farwell Ave, Chicago, IL 60626
"
"Wheaton College
",http://jobview.monster.com/Manager-Trainee-Branch-Management-Sales-Great-Opportunity!-Job-Niles-IL-US-169108001.aspx,"1348 W Washburne Ave, Chicago, IL 60608
"
"University of Illinois at Chicago
",http://jobview.monster.com/Sales-Representative-Job-Schaumburg-IL-US-169267132.aspx,"4728 N Hamlin Ave, Chicago, IL 60625
"
"DePaul University
",http://jobview.monster.com/Japanese-English-Bilingual-Sales-Assistant-for-International-Logistics-Company-Job-Elk-Grove-Village-IL-US-168460146.aspx,"952 W Vernon Park Pl, Chicago, IL 60607
"
"University of Illinois at Chicago
",http://jobview.monster.com/Senior-Business-Development-Manager-Job-Chicago-IL-US-163293674.aspx,"1660 W Schreiber Ave, Chicago, IL 60626
"
"University of Illinois at Chicago
",http://jobview.monster.com/Outside-Sales-Account-Executive-Technology-Business-Development-Job-Chicago-IL-US-169639473.aspx,"6332 S Lamon Ave, Chicago, IL 60638
"
Valparaiso University,http://jobview.monster.com/Sales-Job-Alsip-IL-US-164217770.aspx,"6332 S Lamon Ave, Chicago, IL 60638
"
Valparaiso University,http://jobview.monster.com/Sales-Director-SC14386-Job-Chicago-IL-US-168756936.aspx,"6332 S Lamon Ave, Chicago, IL 60638
"
"University of Illinois at Chicago
",http://jobview.monster.com/technical-sales-opportunity!-lcs-field-sales-provider-key-account-job-milwaukee-wi-us-168581786.aspx,"6407 N Newgard Ave, Chicago, IL 60626
"
"University of Illinois at Chicago
",http://jobview.monster.com/Outside-Territory-Sales-Bilingual-Job-Chicago-IL-US-169194743.aspx,"6332 S Lamon Ave, Chicago, IL 60638
"
"DePaul University
",http://jobview.monster.com/Sales-Representative-polymers-home-based-WI-IL-IN-Job-Chicago-IL-US-169700123.aspx,"1612 W Estes Ave, Chicago, IL 60626
"
Valparaiso University,http://jobview.monster.com/Sales-Assistant-Korean-English-Bilingual-Job-Mount-Prospect-IL-US-168762074.aspx,"1331 W Lunt Ave, Chicago, IL 60626
"
"University of Illinois at Chicago
",http://jobview.monster.com/industry-development-manager-job-naperville-il-us-168756831.aspx,"1348 W Washburne Ave, Chicago, IL 60608
"
"DePaul University
",http://jobview.monster.com/Sales-Manager-Services-Wood-Dale-IL-Job-Wood-Dale-IL-US-154247152.aspx,"1051 W Maxwell St, Chicago, IL 60608
"
"Wheaton College
",http://jobview.monster.com/Sales-Representative-%E2%80%93-Inside-Sales-Job-Mt-Prospect-IL-US-169446350.aspx,"4728 N Hamlin Ave, Chicago, IL 60625
"
"Wheaton College
",http://jobview.monster.com/AT-T-Business-Sales-Leadership-Development-Program-Job-Chicago-IL-US-169732226.aspx,"6407 N Newgard Ave, Chicago, IL 60626
"
"Wheaton College
",http://jobview.monster.com/Sales-Assistant-Job-Morton-Grove-IL-US-169265204.aspx,"1943 W Belle Plaine Ave, Chicago, IL 60613
"
"Wheaton College
",http://jobview.monster.com/Sr-Sales-Coordinator-Job-Lombard-IL-US-168694838.aspx,"1454 S Emerald Ave, Chicago, IL 60607
"
Valparaiso University,http://job-openings.monster.com/monster/af6f4282-3f11-4ce4-a989-601206c28515,"1515 W Farwell Ave, Chicago, IL 60626
"
"DePaul University
",http://jobview.monster.com/Territory-Manager-Job-Chicago-IL-US-168953158.aspx,"6407 N Newgard Ave, Chicago, IL 60626
"
