college,link,address
"Manhattan College
",http://job-openings.monster.com/monster/6bea3f1c-ff42-4590-99f8-a9cb433ce488,"47-11 45th St, New York, NY 11377
"
"Fordham University
",http://job-openings.monster.com/monster/e4460bea-9f8b-40c8-9018-d67fc57cdc00,"41-15 50th St, New York, NY 11377
"
"Fordham University
",http://job-openings.monster.com/monster/108f1e8a-713b-4697-8eab-786ba286a31c,"4645 Independence Ave, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/678201fe-ef34-4cd0-ba87-03492b3b70ab,"4600 Palisade Ave, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/401e9c30-fb1f-4c7a-8f26-45262f136867,"47-11 45th St, New York, NY 11377
"
"Fordham University
",http://job-openings.monster.com/monster/e5edb620-01fe-4b29-9140-8cdbee154468,"41-46 50th St, New York, NY 11377
"
"Baruch College
",http://job-openings.monster.com/monster/08da5193-9e0a-40d7-8d7f-633b63384263,"153 Underhill Ave, New York, NY 11238
"
"Manhattan College
",http://job-openings.monster.com/monster/f6fbaabb-0e5d-4970-aa00-8769ed0d6af0,"153 Underhill Ave, New York, NY 11238
"
"Manhattan College
",http://job-openings.monster.com/monster/a5af222c-6256-4539-9346-9adef603a143,"41-46 50th St, New York, NY 11377
"
"Manhattan College
",http://job-openings.monster.com/monster/c988717c-0378-45b7-a7cd-9c1f270c5a1b,"4069 Dodgewood Rd, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/0720d477-2f1c-4756-be20-0c8c8cf1ccab,"41-46 50th St, New York, NY 11377
"
"Baruch College
",http://job-openings.monster.com/monster/95d73819-3903-43a1-bf86-19b4fc394241,"228 Lincoln Pl, New York, NY 11217
"
"Baruch College
",http://job-openings.monster.com/monster/41e5fd6a-83f2-4d08-a644-0dcf9b356fdb,"4645 Independence Ave, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/a7a74b75-2e0a-4017-bc71-c9298360f4ee,"9 Ploughmans Bush, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/fec68d02-a407-4025-bd37-b603ec138e1a,"41-22 42nd St, New York, NY 11104
"
"Baruch College
",http://job-openings.monster.com/monster/87202cbf-f749-4bcc-b42a-396b0f112ad7,"228 Lincoln Pl, New York, NY 11217
"
"Fordham University
",http://job-openings.monster.com/monster/3dbef8f2-2700-49a4-af2b-49a5d0c28344,"41-46 50th St, New York, NY 11377
"
"Manhattan College
",http://job-openings.monster.com/monster/6aef2a42-ab37-4cbb-b302-6c7c413f6bd8,"32-43 83rd St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/b49cd008-7451-4199-b352-22e3ddf6db04,"41-46 50th St, New York, NY 11377
"
"Pace University
",http://job-openings.monster.com/monster/3128ba10-3f54-4f66-910c-f24c7b4cacb4,"153 Underhill Ave, New York, NY 11238
"
"Fordham University
",http://job-openings.monster.com/monster/8dbd4328-91c8-4c59-8d7d-a86b07bd26fd,"4650 Hadley Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/979bd5f2-a2b1-4dd4-ba36-f9c95ab01b48,"4645 Independence Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/da4fa9a8-e830-4e13-a0e0-34c9459bc5d8,"31-23 80th St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/64304b0f-6d0a-4309-98d6-539499e2674e,"32-19 76th St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/92349afe-65e1-4814-bce6-a4022b07264b,"32-43 83rd St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/0632522f-0e9b-42cf-94f2-ed522f52c96c,"4600 Palisade Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/6736f439-fca2-4482-8ca8-cb46bdf07f40,"32-54 80th St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/079b9c00-c0f6-4fe6-a898-8c043f69508f,"228 Lincoln Pl, New York, NY 11217
"
"Baruch College
",http://job-openings.monster.com/monster/63a9f1a0-7f4c-4a58-849b-e8460bd452e1,"41-22 42nd St, New York, NY 11104
"
"Manhattan College
",http://job-openings.monster.com/monster/8ec8bb2e-6b01-4d49-b78f-0e8b5b538d9b,"9 Ploughmans Bush, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/5161ffc2-72e5-468c-9ec7-750e34777da4,"4069 Dodgewood Rd, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/aba11c1a-0b9e-4c0a-919e-4aa3f96414ac,"4600 Palisade Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/f8f02296-3634-40c3-a713-be4d13e9bf46,"47-11 45th St, New York, NY 11377
"
"Manhattan College
",http://job-openings.monster.com/monster/0421ac82-a2bc-43ae-b2a0-7e5cbb8a58aa,"32-43 83rd St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/a3d0a22a-40d3-4e38-928e-ef907b663931,"45-44 42nd St, New York, NY 11104
"
"Manhattan College
",http://job-openings.monster.com/monster/b1324db6-5fb2-496b-9a9a-d6cdf20fda51,"32-19 76th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/e9ab50c0-dddd-4fbd-9508-808076cf2ede,"4600 Palisade Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/042ba6d4-3612-4365-9f3a-0aa2ae522fec,"288 Prospect Pl, New York, NY 11238
"
"Baruch College
",http://job-openings.monster.com/monster/8ef65ed1-4d6d-486c-b0f5-48c8f4ad8a2e,"9 Ploughmans Bush, New York, NY 10471
"
"Fordham University
",http://job-openings.monster.com/monster/54a37ea1-59da-4f69-b334-92e4223a5169,"32-54 80th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/1994a792-cc36-44a1-951c-228b3d8bc8e9,"4069 Dodgewood Rd, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/cdd8a998-c53a-4b10-9fd4-dae851827e21,"32-54 82nd St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/540c4008-911a-476a-8b34-55da0614f3be,"47-11 45th St, New York, NY 11377
"
"Manhattan College
",http://job-openings.monster.com/monster/d93813ef-c9fb-4ff2-afea-636aa8a54031,"45-44 42nd St, New York, NY 11104
"
"Baruch College
",http://job-openings.monster.com/monster/e874adec-8123-48f2-b2d7-e0d663a88a62,"4650 Hadley Ave, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/bdf5890e-8e10-4749-aeef-72e56930cfb2,"32-19 76th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/6beea9af-f137-481a-a32d-3a220b210266,"32-54 80th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/64326c01-1545-4358-a831-c1cf8d300ea7,"32-43 83rd St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/29e189de-d54c-44a4-afe0-170c7ff4fef0,"31-23 80th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/a434b455-22dc-49e2-a786-56f169b944ee,"9 Ploughmans Bush, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/eeb3cd8e-991b-4f3c-8b5a-af451b92359a,"9 Ploughmans Bush, New York, NY 10471
"
"Fordham University
",http://job-openings.monster.com/monster/e6315fde-8583-4090-9912-a619415e9fa6,"4069 Dodgewood Rd, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/d84f04fe-f807-43ce-b80c-e354c363c27a,"47-11 45th St, New York, NY 11377
"
"Pace University
",http://job-openings.monster.com/monster/63348333-4aad-46f2-a724-3ab2fcaf057c,"32-43 83rd St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/464e38b4-3b75-41c8-827b-613ab028fe6f,"31-23 80th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/9803e88e-2a19-44a8-b18a-0f1886ef73d9,"4645 Independence Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/bd13b1c6-6f99-4a58-a645-9d50ce1c100e,"681 Bergen St, New York, NY 11238
"
"Baruch College
",http://job-openings.monster.com/monster/6867ff30-11d7-42e9-a74d-6fd18a3de1c9,"4069 Dodgewood Rd, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/faba7ba6-f5dc-46b9-b199-5f34ccd9394a,"228 Lincoln Pl, New York, NY 11217
"
"Fordham University
",http://job-openings.monster.com/monster/8421a223-5028-4cad-965e-6aa0bd0737dc,"32-54 80th St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/8d777ca5-223c-4bfc-aeb2-1895d39e5b16,"153 Underhill Ave, New York, NY 11238
"
"Manhattan College
",http://job-openings.monster.com/monster/280a12a0-ed76-4afc-8dd6-f7d083718cd1,"9 Ploughmans Bush, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/4fd0a1fd-8531-4cd9-b119-aab6d88fe448,"41-15 50th St, New York, NY 11377
"
"Manhattan College
",http://job-openings.monster.com/monster/6724b6eb-0d00-45d5-9625-86673c8725ce,"4650 Hadley Ave, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/9931835d-9420-41dd-873b-e842afa57096,"32-43 83rd St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/96bcb109-2019-4a4a-920e-8c67e49da0e6,"228 Lincoln Pl, New York, NY 11217
"
"Fordham University
",http://job-openings.monster.com/monster/5b287ef6-fb93-4595-8cc0-e1dd45360450,"32-54 80th St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/3b679c5f-77c0-4df4-86d2-8c08ea2d0d7b,"41-46 50th St, New York, NY 11377
"
"Manhattan College
",http://job-openings.monster.com/monster/00f5aa93-3a51-482e-9495-9072ea2337eb,"31-23 80th St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/7fb96952-693d-4323-abdc-0843090a8e96,"153 Underhill Ave, New York, NY 11238
"
"Baruch College
",http://job-openings.monster.com/monster/cf1ac259-53e7-4f9f-b06c-9a0f86ea4f65,"4069 Dodgewood Rd, New York, NY 10471
"
"Loyola Marymount University
",http://jobview.monster.com/Clerical-Support-Job-Los-Angeles-CA-US-169572833.aspx,"433 Sunridge St, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://jobview.monster.com/Clerical-Biller-Job-Los-Angeles-CA-US-168766690.aspx,"1122 10th St, Los Angeles, CA 90403
"
"California State University, Long Beach
",http://jobview.local-jobs.monster.com/OFFICE-CLERK-Job-Los-Angeles-CA-US-169284270.aspx,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://jobview.monster.com/File-Clerk-Job-Los-Angeles-CA-US-168766334.aspx,"433 Sunridge St, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://jobview.monster.com/Accounting-Clerk-Job-in-Canoga-Park-Job-Canoga-Park-CA-US-168674433.aspx,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"Loyola Marymount University
",http://jobview.monster.com/enrollment-agent-i-2784-758-job-rancho-palos-verdes-ca-us-169741702.aspx,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://jobview.monster.com/Shipping-Clerk-Interior-Design-Job-Los-Angeles-CA-US-166568815.aspx,"1321 Euclid St, Los Angeles, CA 90404
"
"California State University, Long Beach
",http://jobview.monster.com/Clerical-Assistant-Brea-CA-Job-Anaheim-CA-US-168705559.aspx,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://jobview.monster.com/Data-Entry-Clerk-Auto-Finance-Industry-Job-Santa-Ana-CA-US-169222160.aspx,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Long Beach
",http://jobview.monster.com/Medical-Front-Office-Clerk-Job-Arcadia-CA-US-156611403.aspx,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Northridge
",http://jobview.monster.com/US-Processing-Clerk-Experienced-Job-Los-Angeles-CA-US-169756069.aspx,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://jobview.monster.com/PAYROLL-HUMAN-RESOURCES-ACCOUNTING-CLERK-Commercial-Construction-Job-Woodland-Hills-CA-US-169425366.aspx,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Pepperdine University
",http://jobview.monster.com/Data-Entry-Clerk-needed-with-Medical-Claims-experience!-Job-Monterey-Park-CA-US-169583227.aspx,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Northridge
",http://job-openings.monster.com/monster/d11a86df-843f-4adf-a8f2-84ad10fb3e65,"8210 Delgany Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/0dc60b13-8dc9-4ad6-89c4-b135dc98819c,"1308 9th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/158f5228-832a-4fa1-9365-c016fdefc7c7,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/1419d636-4828-461c-99d9-936d56a4f62d,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://jobview.monster.com/documentation-clerk-job-valencia-ca-us-167057985.aspx,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",http://jobview.monster.com/Accounting-Clerk-with-Datafaction-Exp!-Job-Beverly-Hills-CA-US-169744814.aspx,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/b3731a1b-3b80-48cd-98ac-69e8662a03c5,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://jobview.monster.com/Accounts-Payable-Clerk-Job-Baldwin-Park-CA-US-167038296.aspx,"421 Lewis St, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://jobview.monster.com/AP-AR-Clerk-Job-Los-Angeles-CA-US-169265152.aspx,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://jobview.monster.com/Accounts-Receivable-Clerk-Job-los-angeles-CA-US-169092608.aspx,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://jobview.monster.com/Accounting-Clerk-Great-Pay-Up-To-42K-DOE!-Job-Rowland-Heights-CA-US-169656155.aspx,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"California State University, Northridge
",http://jobview.monster.com/Seeking-an-outstanding-Accounts-Payable-Clerk-for-a-growing-company!-Job-Cypress-CA-US-169437410.aspx,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Northridge
",http://jobview.monster.com/AP-AR-Clerk-Job-Los-Angeles-CA-US-169437368.aspx,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/99cd18b9-87d1-4ce9-afd6-3b338d160f79,"7553 Trask Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/6dff2d8c-d370-40de-b555-ed7603d1c096,"1122 10th St, Los Angeles, CA 90403
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/abc41931-0feb-4ed7-8902-d24341d77bfa,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/a989e61a-0c77-45a2-9971-737d784a2c90,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/d7c84207-95fc-4c65-a203-08a7c4874398,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/22c79025-6d25-42f7-bb15-a353770d78a3,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/c54625f2-7b8b-4630-b5d7-14bffe812e71,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/ae16123e-dc02-430b-8926-913ef2ffd4ff,"7553 Trask Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/05ea9a79-64ce-4c12-a269-cc3a216d385d,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",http://job-openings.monster.com/monster/f479b2d2-2e10-4481-98ee-5879801e635e,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Northridge
",http://job-openings.monster.com/monster/a900a73f-f03e-4ed6-b363-0dc7a984841d,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/b69c6a13-2950-45a8-a01d-dee574571469,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/7a8fd70f-9fcb-4d10-8b72-e0b4cfa81861,"1218 12th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/833b1412-f2b4-4b97-9f1b-510007e77576,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Pepperdine University
",http://job-openings.monster.com/monster/f3837fef-acd6-49cf-a3d5-72f190e00a34,"1308 9th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/6d0121d8-7f9d-4458-8d1d-a1e9c2fe9578,"1218 12th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/0c7e10d7-4632-4dce-820b-b3591137626b,"433 Sunridge St, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/41fd0f16-ccb8-4a89-9853-0e3da34d9934,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/e891c080-b742-4a6c-b9d3-8453c06ff4f9,"1049 Larker Ave, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/1016b2e1-f933-41e2-a935-855247101d4c,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/efa064ef-5c87-47c2-ac42-b3c323e144d6,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/30c312db-823a-4a55-b920-2f9143e133cd,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/b8706dbc-d03a-4264-bee4-622bb64dbfd2,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/704d5927-60c9-46cd-9f5b-8e61776249c2,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/65417c5e-44e8-46ec-bb4d-0c0666d38d23,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/3a0ecc4a-1923-4ca6-be6f-ec326c3f7fbb,"1122 10th St, Los Angeles, CA 90403
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/2db48434-d184-47f3-9c7a-cf927554f53f,"433 Sunridge St, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/8e3bca22-b853-4548-9c29-a581e0258346,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/080e98f8-2df6-4c05-a731-0ee757264476,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",http://job-openings.monster.com/monster/4cc78f62-b5ff-4f04-a962-ef62bd8d0804,"1218 12th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/40873511-ef0e-44dc-91f3-2560b88706a5,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/7b8823b6-4ab0-4522-bb45-8bcf3b1cf20a,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/ac00ff5a-3960-4601-bb5a-b5b4d0ac5166,"1122 10th St, Los Angeles, CA 90403
"
"Pepperdine University
",http://job-openings.monster.com/monster/374f7717-7cb1-443b-ab36-8efe327a797b,"1049 Larker Ave, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/c1416e4f-e1b1-453a-aa11-88de8ec1beee,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/bad121df-3f3c-4500-957a-11bf96d06d37,"1049 Larker Ave, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/299df71e-e0f6-43dd-92bd-36b0cc90d1cd,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/80e343f1-bca6-4316-929c-e3cd749d2087,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/1859c95d-da33-43ae-b2e3-bb562fa2860b,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/a5cf4c39-0492-42df-94dd-98504bdcd694,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",http://job-openings.monster.com/monster/49f3202c-af70-42bc-9b55-a6bff9d7b04c,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/5b39fa6e-8239-451f-ac83-6778345c5994,"1122 10th St, Los Angeles, CA 90403
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/6b985be6-f6e5-4bf6-9367-15f8d09713eb,"1308 9th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/d6fc6236-8de4-43b7-a6a2-47f606deea62,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/7bf70300-edcf-4c61-a66a-a1aec59abe8a,"1321 Euclid St, Los Angeles, CA 90404
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/ca85abe9-07dd-447d-90ab-8b42f4dec153,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/09b54906-ba19-47c1-a5ea-e342d675805d,"8210 Delgany Ave, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/27fa3228-0db4-4b6e-984b-f4a7f011bc67,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/d470d354-c24b-42b7-80aa-7959698bcc00,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/bafe7dca-2aa6-42d5-b331-0aa4347dcbdb,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Northridge
",http://job-openings.monster.com/monster/d940e263-ba80-406b-bd2b-7a4ca58dc56f,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/c98d6dd6-e248-43cd-8241-b218bd168430,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/8ad59124-7abd-4ec2-8b05-42213f3af1b6,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/28d9d928-de63-4817-8388-f4b4a683c558,"1321 Euclid St, Los Angeles, CA 90404
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/afc0e4f7-5441-4f68-acda-579ede8337d3,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/5a6ed32b-f149-4685-a123-55804edd1a8b,"1308 9th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/baec384b-9b11-48b4-b42d-d3d5776b1efd,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/48eac635-a2f8-4b45-af96-226f62430298,"7200 Rindge Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/f901e7ad-192e-46d9-b0ef-ff6a7a0c175c,"6414 Roble Ave, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/215a54d7-df90-47d7-b482-ce82d128d3ff,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/33bde908-8f47-4b80-b5fe-4dc75509dfb3,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/83080131-4ec0-4740-8353-427b80d97aaa,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Northridge
",http://job-openings.monster.com/monster/5956f74a-4bc6-4e3e-8b7f-1f95e79fc3f0,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Northridge
",http://job-openings.monster.com/monster/d924527a-e00d-4046-83ae-ca7688b18be5,"1122 10th St, Los Angeles, CA 90403
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/02e46624-f1d2-4f13-bd50-90abab79b7bc,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Northridge
",http://job-openings.monster.com/monster/7f6f58b2-b783-4ca6-896a-e3b83b7ec36e,"15415 Dogwood St, Los Angeles, CA 92683
"
"Pepperdine University
",http://job-openings.monster.com/monster/bb7cce67-4f05-4cd9-92cd-88a5000497ca,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/74d77083-92e8-41d9-8814-9074290f2161,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/9591c5b1-4ba3-41d7-9cc7-a8564bfcd078,"1325 Arizona Ave, Los Angeles, CA 90404
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/508faa34-0620-4672-918a-de2a2f577b61,"421 Lewis St, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/e05b0f88-c5a2-463f-a9e8-f696ab33e8a2,"1122 10th St, Los Angeles, CA 90403
"
