college,link,address
"Fordham University
",http://job-openings.monster.com/monster/b316441b-57e9-4290-b113-ea452e7079c3,"4600 Palisade Ave, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/edb75ff3-66a9-47dc-bf47-be99bb387f0f,"288 Prospect Pl, New York, NY 11238
"
"Manhattan College
",http://job-openings.monster.com/monster/73294bec-b73f-4f81-b862-213231e7e424,"4069 Dodgewood Rd, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/3cfd266f-6457-4cc1-a97c-5a7141f6f85f,"32-54 82nd St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/e0dde248-aaf1-4832-b369-1dfe7268f5fd,"31-23 80th St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/2587e057-ab81-4aad-9c51-dcbd36fe4d29,"9 Ploughmans Bush, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/fbb6be2b-84c2-4fb2-ae66-1e501ccf3543,"681 Bergen St, New York, NY 11238
"
"Manhattan College
",http://job-openings.monster.com/monster/fd640332-4cbd-4a0e-af53-e6e1c8e747f3,"4650 Hadley Ave, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/cee59b64-13e3-455b-9a67-9bc506534b80,"9 Ploughmans Bush, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/9dc84875-c230-42f4-a2cd-8d979b7352ce,"9 Ploughmans Bush, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/99416d5f-ed00-49d4-b08f-1791485c409c,"31-23 80th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/37f67e67-ecbd-4da5-a78f-29c98bddfde1,"288 Prospect Pl, New York, NY 11238
"
"Fordham University
",http://job-openings.monster.com/monster/aaf05d7c-d6be-477a-adc9-802fa2d09716,"32-54 80th St, New York, NY 11370
"
"Manhattan College
",http://job-openings.monster.com/monster/3804266e-7db9-4c52-a2f2-f78a27ce8e87,"228 Lincoln Pl, New York, NY 11217
"
"Baruch College
",http://job-openings.monster.com/monster/ce03e246-aa25-48d9-b126-a1d582fe68d6,"32-54 80th St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/ee186e8a-9f5b-48ea-aa69-c3656a23bfc6,"9 Ploughmans Bush, New York, NY 10471
"
"Fordham University
",http://job-openings.monster.com/monster/89e58332-edb9-4aa5-818b-4d3141541ffc,"45-44 42nd St, New York, NY 11104
"
"Pace University
",http://job-openings.monster.com/monster/cc6043bb-669a-44ea-a2be-8ef21db7d716,"45-44 42nd St, New York, NY 11104
"
"Pace University
",http://job-openings.monster.com/monster/e7f71508-02c0-40a0-bdbc-ec8be135cbb5,"31-23 80th St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/a58ba795-d00e-40ff-918c-47aebe7ae231,"288 Prospect Pl, New York, NY 11238
"
"Baruch College
",http://job-openings.monster.com/monster/b3d1b357-3327-45ec-b6df-213927f6ecc2,"4650 Hadley Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/c0bce1a2-b337-49a8-805d-c75bc4356060,"4650 Hadley Ave, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/e84e8541-7bd2-4673-b1b5-fe181b7c37a2,"41-15 50th St, New York, NY 11377
"
"Fordham University
",http://job-openings.monster.com/monster/f4568ae4-9f41-402c-bd84-03a740452820,"32-54 80th St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/8266e83d-c419-414d-89db-4e68abc7a986,"32-19 76th St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/7f19cc83-e221-490d-ad40-43ab62832fe6,"4600 Palisade Ave, New York, NY 10471
"
"Fordham University
",http://job-openings.monster.com/monster/491c6578-657d-4215-99b6-918cc95e5d45,"32-54 80th St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/4612869b-7622-43c5-b9c6-0726882567b7,"32-43 83rd St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/b8954c93-5577-4597-b754-bd92590c9e9d,"45-44 42nd St, New York, NY 11104
"
"Fordham University
",http://job-openings.monster.com/monster/b30c2a3f-fb00-4d1c-a8b3-71dfaf9d9df2,"4650 Hadley Ave, New York, NY 10471
"
"Manhattan College
",http://job-openings.monster.com/monster/6867ff30-11d7-42e9-a74d-6fd18a3de1c9,"228 Lincoln Pl, New York, NY 11217
"
"Pace University
",http://job-openings.monster.com/monster/9f9fbc74-d303-46ac-9e97-a494fd3c245c,"153 Underhill Ave, New York, NY 11238
"
"Manhattan College
",http://job-openings.monster.com/monster/11172469-79c8-4220-baea-824dfed6885a,"32-43 83rd St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/76ca22e6-73d2-4171-a602-c528930fb364,"228 Lincoln Pl, New York, NY 11217
"
"Pace University
",http://job-openings.monster.com/monster/382c6f7d-3667-49e8-a158-619a8a771c11,"4600 Palisade Ave, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/57e1e102-d24e-4920-9cd2-63669c17703a,"31-23 80th St, New York, NY 11370
"
"Fordham University
",http://job-openings.monster.com/monster/2ce3bd6c-5c58-4347-91ef-2c1bd26571be,"4600 Palisade Ave, New York, NY 10471
"
"Baruch College
",http://job-openings.monster.com/monster/3b2584d6-7f9b-4257-bf00-697081587ae3,"47-11 45th St, New York, NY 11377
"
"Pace University
",http://job-openings.monster.com/monster/af1b9473-b6b1-4f8c-894a-a27f1d49757a,"4069 Dodgewood Rd, New York, NY 10471
"
"Pace University
",http://job-openings.monster.com/monster/8b31127d-332c-41b9-bf7f-c6bc1bdd10ce,"32-54 82nd St, New York, NY 11370
"
"Pace University
",http://job-openings.monster.com/monster/55644ee7-f893-4e51-86dd-aebb07c1821a,"45-44 42nd St, New York, NY 11104
"
"Fordham University
",http://job-openings.monster.com/monster/2198a274-cea9-4042-ae42-03b92676b295,"32-19 76th St, New York, NY 11370
"
"Baruch College
",http://job-openings.monster.com/monster/56d63a24-c354-43ed-8dad-dbe4db1d3c84,"45-44 42nd St, New York, NY 11104
"
"California State University, Northridge
",http://jobview.monster.com/File-Clerk-Job-Los-Angeles-CA-US-168766334.aspx,"1122 10th St, Los Angeles, CA 90403
"
"California State University, Northridge
",http://jobview.monster.com/Accounting-Clerk-Job-in-Canoga-Park-Job-Canoga-Park-CA-US-168674433.aspx,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://jobview.monster.com/22423081-Clerk-Job-Century-City-CA-US-168628315.aspx,"6414 Roble Ave, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://jobview.monster.com/High-Value-Associate-Inventory-Clerk-in-Anaheim-CA-Job-Anaheim-CA-US-169396835.aspx,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Pepperdine University
",http://jobview.monster.com/Customer-Service-Order-Entry-Clerk-EDI-Job-Pico-Rivera-CA-US-169428375.aspx,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Northridge
",http://jobview.monster.com/Medical-Front-Office-Clerk-Job-Arcadia-CA-US-156611403.aspx,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",http://jobview.monster.com/accounting-clerk-job-in-woodland-hills-job-woodland-hills-ca-us-168928498.aspx,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"Loyola Marymount University
",http://jobview.monster.com/processing-clerk-in-woodland-hills-ca-job-woodland-hills-ca-us-169166910.aspx,"421 Lewis St, Los Angeles, CA 90042
"
"Pepperdine University
",http://jobview.monster.com/Conflicts-Intake-Clerk-Job-Los-Angeles-CA-US-168974146.aspx,"7553 Trask Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://jobview.monster.com/Accounts-Receivable-Clerk-Job-City-of-Industry-CA-US-169749205.aspx,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://jobview.monster.com/Accounting-Clerk-Job-Los-Angeles-CA-US-169118459.aspx,"15415 Dogwood St, Los Angeles, CA 92683
"
"Pepperdine University
",http://jobview.monster.com/Office-Clerk-33K-Job-Rowland-Heights-CA-US-169650569.aspx,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Long Beach
",http://jobview.monster.com/Data-Entry-Clerk-needed-with-Medical-Claims-experience!-Job-Monterey-Park-CA-US-169583227.aspx,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://jobview.monster.com/Shipping-Receiving-Clerk-Needed-ASAP-Job-Los-Angeles-CA-US-169744812.aspx,"1321 Euclid St, Los Angeles, CA 90404
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/e7d4475e-2692-4e8d-999a-916d855a31d1,"421 Lewis St, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/016d184a-a0de-44a2-9097-4232fc607551,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/98f192d5-e79d-477a-a2eb-14139a957052,"1321 Euclid St, Los Angeles, CA 90404
"
"California State University, Northridge
",http://job-openings.monster.com/monster/45b900a6-ccef-460e-9b71-a9b4698dd4a5,"8210 Delgany Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/82cb9f6d-1e43-410c-85ad-7de8612c2b88,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Pepperdine University
",http://jobview.monster.com/documentation-clerk-job-valencia-ca-us-167057985.aspx,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"California State University, Northridge
",http://jobview.monster.com/Accounts-Payable-Clerk-Job-Los-Angeles-CA-US-168614784.aspx,"1321 Euclid St, Los Angeles, CA 90404
"
"California State University, Long Beach
",http://jobview.monster.com/Accounting-Clerk-with-Datafaction-Exp!-Job-Beverly-Hills-CA-US-169744814.aspx,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Pepperdine University
",http://jobview.monster.com/Accounting-Clerk-Job-Rowland-Heights-CA-US-162617255.aspx,"433 Sunridge St, Los Angeles, CA 90293
"
"Pepperdine University
",http://jobview.monster.com/ACCOUNTING-CLERK-PART-TIME-Job-City-of-Industry-CA-US-168927542.aspx,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://jobview.monster.com/Accounts-Payable-Clerk-Job-City-of-Industry-CA-US-169092262.aspx,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Pepperdine University
",http://jobview.monster.com/22402583-Clerk-Lead-Job-Los-Angeles-CA-US-168626967.aspx,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://jobview.monster.com/Accounting-Clerk-AP-AR-Needed-For-Entertainment-Company-Job-Los-Angeles-CA-US-169754446.aspx,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://jobview.monster.com/Accounts-Receivable-Clerk-Job-los-angeles-CA-US-169092608.aspx,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://jobview.monster.com/AP-AR-Clerk-Job-Los-Angeles-CA-US-169437368.aspx,"7553 Trask Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://jobview.monster.com/Warehouse-Clerk-IMMEDIATE-START!!!-Job-Carson-CA-US-169739233.aspx,"6414 Roble Ave, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/d06f3102-ffd1-4bbf-9412-6129464191ee,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/a7aa75bf-cbd1-4fb9-8cf0-c90543a39b61,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/6efe073f-ed63-4c5c-a1be-c327ce31a036,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/1c162880-0f13-449e-87ba-2f38d7e150d8,"1218 12th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/dafaa00a-ca77-4352-bc7d-9e4d3de650a9,"1218 12th St, Los Angeles, CA 90401
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/d27219b6-23e2-4110-8eb4-54aada71a5be,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/c86391dc-75a2-4b32-801c-447a1270b439,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/468aa766-b2c1-41bc-bfa4-f46f276fe6c9,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/3eff1239-c2ef-49ae-9217-89de3d55ecc3,"1218 12th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/79bde4f0-b7db-4635-bd2e-0913511534c9,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/f2888a67-8213-461f-b029-b1c2939a724e,"421 Lewis St, Los Angeles, CA 90042
"
"Pepperdine University
",http://job-openings.monster.com/monster/b69c6a13-2950-45a8-a01d-dee574571469,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/60e4dfa2-5223-49a7-8ff6-78c420062193,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/147794f0-04eb-4f69-992b-d77336fb2b71,"8210 Delgany Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/b91541a0-2e46-4d4b-af56-d52a9dcc96b7,"5236 Park Ave, Los Angeles, CA 92845
"
"California State University, Northridge
",http://job-openings.monster.com/monster/e629b3af-8b60-45be-ab60-0239355296b8,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/f3837fef-acd6-49cf-a3d5-72f190e00a34,"1218 12th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/a5b9dba6-0181-431d-8d49-bf4eab2a2e0c,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/e629b3af-8b60-45be-ab60-0239355296b8,"1218 12th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/7a68f629-6179-4779-9301-cbed0de298c7,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/b69c6a13-2950-45a8-a01d-dee574571469,"1122 10th St, Los Angeles, CA 90403
"
"California State University, Northridge
",http://job-openings.monster.com/monster/c12c4a4f-04c5-4d10-ab7e-6d2c4a31fdac,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/9219089d-dc65-46d2-ab9b-8744f4c22445,"421 Lewis St, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/8200914c-8af2-4bb1-b79d-e995f48ad6bf,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/cd27e5e0-0621-438f-9a98-cac928e62ae7,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/0ef9b3d9-a2c1-4f14-ab0a-2e53c9ecbca0,"5236 Park Ave, Los Angeles, CA 92845
"
"Pepperdine University
",http://job-openings.monster.com/monster/cd0f7ed8-4aa5-4976-ace3-7f3be2d3f621,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/5b10bef7-93db-4575-b97d-20e8b4849a6d,"1122 10th St, Los Angeles, CA 90403
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/fc65d43b-1dd4-487a-85b9-6b8a34c07e34,"1049 Larker Ave, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/215aad18-3c60-4c5a-8aab-969e5d2bc1b9,"1122 10th St, Los Angeles, CA 90403
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/dabda185-8d6e-474e-9285-40a079687863,"7553 Trask Ave, Los Angeles, CA 90293
"
"Pepperdine University
",http://job-openings.monster.com/monster/f2fcbba2-8a06-4d05-9568-13424b03b9cc,"5236 Park Ave, Los Angeles, CA 92845
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/5c9d0bcf-53bd-4c2d-a1ea-c5351811349f,"7553 Trask Ave, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/1cdcd263-136c-45de-9ff5-c19ef563ce8c,"1218 12th St, Los Angeles, CA 90401
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/225e8e5d-302e-4e0d-83c8-eaafb96dcc28,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/91438433-a1fe-4a8d-8328-d07d3a216983,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",http://job-openings.monster.com/monster/d7416fc0-a4f7-4b42-8236-2c08050845d5,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Northridge
",http://job-openings.monster.com/monster/e16ad6a6-c5b4-41cf-927f-e6a06da91907,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/3c76eb37-669c-4186-90ed-fccefdb12fab,"1321 Euclid St, Los Angeles, CA 90404
"
"Pepperdine University
",http://job-openings.monster.com/monster/b057ee9f-1749-471b-9dc4-ee8a12bc1054,"5236 Park Ave, Los Angeles, CA 92845
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/fb4679ac-4b7b-4a42-a637-ccf5307210c1,"7200 Rindge Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/6ec40116-006c-4f9d-b8e9-6a4080c555f1,"433 Sunridge St, Los Angeles, CA 90293
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/9ad47f42-d6d4-4d28-bf1a-b603f4e2c46f,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Northridge
",http://job-openings.monster.com/monster/b196b6df-d937-43e3-9bf4-94ef882dd8e5,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Northridge
",http://job-openings.monster.com/monster/cd332e3a-1a4d-4246-937f-eba1f4fff38f,"7553 Trask Ave, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/641068b1-971f-47d0-9f9b-58833b188d53,"1308 9th St, Los Angeles, CA 90401
"
"California State University, Northridge
",http://job-openings.monster.com/monster/08c557d6-c7df-4361-95cc-cd6b35e03e2f,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/857ddd6e-b7d1-4315-a5f2-c706a5bef559,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"Pepperdine University
",http://job-openings.monster.com/monster/0bcdceda-0da9-48f0-852a-209be5ad6e6d,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/b6e89d52-2f0b-4532-99e0-24a08dfbcce3,"14335 Cedarwood Ave, Los Angeles, CA 92683
"
"Pepperdine University
",http://job-openings.monster.com/monster/4cd49e73-6d96-4247-b011-92a53c365942,"8136 Zitola Terrace, Los Angeles, CA 90293
"
"California State University, Northridge
",http://job-openings.monster.com/monster/7bf70300-edcf-4c61-a66a-a1aec59abe8a,"1308 9th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/3c010ef0-ae63-450f-a04f-a7dd0ff8b766,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"California State University, Northridge
",http://job-openings.monster.com/monster/ca85abe9-07dd-447d-90ab-8b42f4dec153,"6414 Roble Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/2355e02e-f543-4fa3-9173-ad134909e046,"1122 10th St, Los Angeles, CA 90403
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/a45e94ee-b459-436a-b759-94fd499763a5,"395 W Terrace Ln, Los Angeles, CA 90042
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/2b883e5c-6f45-48a9-ab92-d72c98be641a,"1049 Larker Ave, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/1eb154a0-47d2-4f0e-9dd3-2942752fe828,"395 W Terrace Ln, Los Angeles, CA 90042
"
"California State University, Northridge
",http://job-openings.monster.com/monster/958f67fe-90cf-412d-8697-60b2287f640a,"15415 Dogwood St, Los Angeles, CA 92683
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/548a54a2-7f54-4eb4-969e-1bda8f49cbea,"13929 Cardillo Dr, Los Angeles, CA 92683
"
"California State University, Northridge
",http://job-openings.monster.com/monster/a22f6968-97fd-4886-a476-b10847145639,"1325 Arizona Ave, Los Angeles, CA 90404
"
"California State University, Northridge
",http://job-openings.monster.com/monster/f713cdb6-3f66-4b77-b6ac-54a016923038,"1122 10th St, Los Angeles, CA 90403
"
"Pepperdine University
",http://job-openings.monster.com/monster/33dd808f-f02f-4765-b4ff-0cb0228932ae,"433 Sunridge St, Los Angeles, CA 90293
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/fc56652a-f0d2-4278-bee2-c7bad349cb43,"1308 9th St, Los Angeles, CA 90401
"
"Pepperdine University
",http://job-openings.monster.com/monster/a4e629dd-c837-4328-84ae-0f54c16e7e2a,"421 Lewis St, Los Angeles, CA 90042
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/c68a9b98-8adb-4477-bde1-948c998175ab,"1122 10th St, Los Angeles, CA 90403
"
"Loyola Marymount University
",http://job-openings.monster.com/monster/28d9d928-de63-4817-8388-f4b4a683c558,"1079 S Arroyo Blvd, Los Angeles, CA 91105
"
"California State University, Long Beach
",http://job-openings.monster.com/monster/14e1a96c-e397-4e33-9ba7-88236181bdf5,"7553 Trask Ave, Los Angeles, CA 90293
"
